episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,executionTime
410,94.0,0.0,100.0,25.65,1.21
411,78.0,0.02,98.0,112.2,0.12
412,82.0,0.01,99.0,42.9,0.1
413,76.0,0.04,96.0,79.01,0.11
414,76.0,0.03,97.0,42.36,0.11
415,90.0,0.0,100.0,68.91,0.11
416,86.0,0.0,100.0,60.73,0.11
417,60.0,0.01,99.0,42.34,0.11
418,78.0,0.01,99.0,42.6,0.12
419,52.0,0.02,98.0,48.13,0.11
420,82.0,0.01,99.0,47.6,0.11
421,70.0,0.02,98.0,76.21,0.11
422,74.0,0.01,99.0,32.3,0.12
423,86.0,0.0,100.0,35.39,0.12
424,66.0,0.01,99.0,95.42,0.12
425,66.0,0.01,99.0,46.45,0.12
426,62.0,0.01,99.0,88.16,0.11
427,78.0,0.02,98.0,50.54,0.11
428,84.0,0.02,98.0,71.31,0.11
429,70.0,0.05,95.0,57.47,0.11
430,76.0,0.01,99.0,56.05,0.11
431,78.0,0.02,98.0,62.37,1.26
432,64.0,0.01,99.0,52.81,0.12
433,90.0,0.0,100.0,60.63,0.12
434,56.0,0.03,97.0,61.3,0.11
435,92.0,0.0,100.0,69.19,0.12
436,74.0,0.01,99.0,80.62,0.13
437,44.0,0.03,97.0,71.43,0.11
438,78.0,0.01,99.0,46.67,0.11
439,74.0,0.02,98.0,39.65,0.11
440,68.0,0.05,95.0,76.82,0.11
441,48.0,0.01,99.0,63.49,0.11
442,74.0,0.0,100.0,65.16,0.11
443,88.0,0.01,99.0,64.0,0.11
444,60.0,0.02,98.0,60.52,0.11
445,74.0,0.0,100.0,68.66,0.11
446,78.0,0.01,99.0,44.58,0.11
447,64.0,0.01,99.0,52.7,0.12
448,78.0,0.01,99.0,52.24,0.11
449,86.0,0.0,100.0,41.17,0.12
450,66.0,0.03,97.0,84.84,0.12
451,74.0,0.01,99.0,55.91,1.19
452,74.0,0.03,97.0,74.0,0.11
453,42.0,0.05,95.0,79.0,0.11
454,66.0,0.05,95.0,103.07,0.12
455,56.0,0.03,97.0,35.62,0.12
456,66.0,0.04,96.0,51.19,0.12
457,84.0,0.01,99.0,61.82,0.12
458,76.0,0.03,97.0,54.11,0.11
459,78.0,0.01,99.0,90.83,0.11
460,72.0,0.02,98.0,45.94,0.11
461,60.0,0.05,95.0,62.73,0.12
462,74.0,0.0,100.0,47.43,0.11
463,42.0,0.02,98.0,47.17,0.11
464,92.0,0.01,99.0,52.8,0.11
465,52.0,0.01,99.0,59.86,0.13
466,68.0,0.02,98.0,46.55,0.11
