episode,r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,execution_time
1576,90,100,334.549799,1,0,90,0.01,99,66.55,3.82,0.19
1577,78,100,334.772702,1,3,78,0,100,48.98,2.94,0.2
1578,90,100,334.98849,1,1,90,0.01,99,55.45,8.63,0.21
1579,92,100,335.214222,1,2,92,0.02,98,47.29,5.21,0.2
1580,90,100,335.432917,1,2,90,0.01,99,54.9,9.92,0.21
1581,92,100,335.649929,1,3,92,0.02,98,49.51,13.18,0.2
1582,88,100,335.874106,1,0,88,0.02,98,60.15,3.49,0.2
1583,66,100,336.093649,1,1,66,0,100,32.64,2.41,0.21
1584,90,100,336.319485,1,1,90,0,100,120.76,8.47,0.2
1585,64,100,336.538252,1,3,64,0.02,98,65.05,2.75,0.21
1586,92,100,336.763607,-1,0,92,0,100,89,8.53,0.2
1587,94,100,336.976433,1,3,94,0.02,98,35.02,13.8,0.21
1588,78,100,337.203796,1,1,78,0.01,99,54.53,3.15,0.2
1589,90,100,337.419753,1,1,90,0,100,61.77,5.06,0.21
1590,76,100,337.636404,1,3,76,0.03,97,48.44,4.81,0.2
1591,100,100,337.867132,1,0,100,0,100,64.01,6.2,0.2
1592,86,100,338.089728,1,2,86,0.01,99,55.53,8.85,0.22
1593,84,100,338.305815,1,0,84,0.01,99,68.36,6.64,0.21
1594,90,100,338.529,1,1,90,0.01,99,53.12,4.93,0.2
1595,96,100,338.749087,1,1,96,0.01,99,73.68,13.29,0.21
1596,100,100,338.966359,1,0,100,0,100,48.15,10.87,0.21
1597,98,100,339.183293,1,3,98,0.01,99,54.23,10.34,0.2
1598,100,100,339.399063,1,3,100,0,100,55.52,12.99,0.2
1599,84,100,339.617125,1,2,84,0.02,98,52.74,5.35,0.2
1600,98,100,339.83603,1,1,98,0.01,99,53.17,9.78,0.2
1601,82,100,340.051639,1,3,82,0.05,95,70.12,7.45,0.2
1602,94,100,340.286779,1,3,94,0.02,98,57.14,11.87,0.2
1603,96,100,340.512321,1,0,96,0.01,99,45.85,6.06,0.22
1604,78,100,340.729469,1,3,78,0,100,67.78,1.97,0.21
1605,78,100,340.953715,1,3,78,0.02,98,88.64,7.29,0.2
1606,98,100,341.179393,1,1,98,0.01,99,68.53,10.27,0.21
1607,80,100,341.39955,1,3,80,0.02,98,68.45,5.14,0.21
1608,98,100,341.618201,1,2,98,0.01,99,49.73,16,0.21
1609,86,100,341.838074,1,0,86,0.01,99,40.2,5.36,0.2
1610,98,100,342.060664,1,2,98,0.01,99,32.17,12,0.2
1611,76,100,342.28838,1,2,76,0,100,49.21,4.3,0.21
1612,84,100,342.516061,1,0,84,0.02,98,71.92,9.41,0.21
1613,78,100,342.732313,1,2,78,0.01,99,53.11,3.56,0.21
1614,98,100,342.955073,1,1,98,0,100,55.75,3.42,0.2
1615,74,100,343.174253,1,2,74,0.01,99,47.09,2.85,0.21
1616,90,100,343.396137,1,3,90,0.03,97,76.36,6.07,0.2
1617,74,100,343.617881,1,2,74,0.01,99,65.29,3.66,0.21
1618,78,100,343.84695,1,2,78,0,100,31.28,4.79,0.21
1619,82,100,344.07229,1,1,82,0.02,98,34.44,4.53,0.21
1620,74,100,344.291396,1,2,74,0.02,98,54.32,6.86,0.21
1621,72,100,344.515725,1,3,72,0.01,99,52.85,9.83,0.2
1622,66,100,344.741152,1,2,66,0,100,62.22,8.56,0.21
1623,94,100,344.963976,1,3,94,0.01,99,90.45,10.37,0.21
1624,82,100,345.188148,1,2,82,0.01,99,63.16,7.12,0.21
1625,90,100,345.406302,1,1,90,0.02,98,82.17,5.92,0.21
1626,94,100,345.623036,1,0,94,0.01,99,45.84,9.98,0.2
1627,82,100,345.844853,1,3,82,0,100,66.61,2.4,0.2
1628,92,100,346.064066,1,3,92,0,100,48.46,10.27,0.2
1629,76,100,346.282978,1,2,76,0.02,98,47.24,5.11,0.2
1630,92,100,346.511786,1,1,92,0,100,63.64,7.87,0.2
1631,92,100,346.739532,1,0,92,0.02,98,26.06,11.97,0.21
1632,96,100,346.966107,1,0,96,0.01,99,71.61,6.89,0.21
1633,98,100,347.190324,1,2,98,0.01,99,32.56,12.18,0.21
1634,88,100,347.411887,1,3,88,0.01,99,62.25,11.15,0.21
1635,78,100,347.633413,1,1,78,0.01,99,38.15,4.93,0.21
1636,92,100,347.853909,1,0,92,0.01,99,60.52,9.56,0.2
1637,88,100,348.07638,1,3,88,0,100,29.57,13.03,0.21
1638,94,100,348.294557,1,3,94,0.01,99,46.36,11.04,0.21
1639,78,100,348.51574,1,0,78,0,100,50.81,4.76,0.2
1640,98,100,348.735967,1,0,98,0.01,99,36.87,10.47,0.21
1641,94,100,348.953154,1,2,94,0.02,98,66.46,10.28,0.21
1642,98,100,349.174211,1,3,98,0.01,99,75.99,6.19,0.2
1643,96,100,349.390134,1,2,96,0,100,34.38,8.83,0.21
1644,90,100,349.606952,1,3,90,0,100,54.62,6,0.2
1645,88,100,349.825465,1,1,88,0,100,74.87,12.1,0.2
1646,74,100,350.039791,1,1,74,0.02,98,43.67,2.76,0.2
1647,90,100,350.264333,1,3,90,0.01,99,34.09,5.65,0.2
1648,72,100,350.495783,1,0,72,0.01,99,67.49,3.18,0.21
1649,54,100,350.720231,-1,3,54,0.02,98,69.13,1.72,0.22
1650,96,100,350.935606,1,3,96,0.01,99,38.56,15.37,0.21
1651,96,100,351.156097,1,2,96,0,100,67.58,9.5,0.2
1652,90,100,351.368437,-1,1,90,0,100,48.4,13.2,0.21
1653,82,100,351.594664,1,3,82,0.02,98,66.91,4.85,0.2
1654,50,100,351.815317,1,1,50,0.01,99,66.74,1.53,0.21
1655,76,100,352.033704,1,2,76,0,100,91.24,4.68,0.2
1656,90,100,352.247043,1,2,90,0.01,99,75.05,7.34,0.2
1657,78,100,352.470705,1,1,78,0,100,45.05,9.21,0.2
1658,98,100,352.691188,1,2,98,0.01,99,96.21,10.67,0.21
1659,80,100,352.911593,1,3,80,0.01,99,63.68,9.45,0.21
1660,72,100,353.137452,1,3,72,0,100,70.12,3.85,0.21
1661,92,100,353.360047,1,2,92,0.01,99,52.16,6.06,0.21
1662,92,100,353.575553,1,2,92,0.01,99,53.1,8.3,0.21
1663,44,100,353.804134,1,1,44,0.03,97,60.59,2,0.2
1664,90,100,354.022382,1,0,90,0,100,44.25,3.42,0.21
1665,98,100,354.243444,1,1,98,0.01,99,62.86,11.88,0.2
1666,84,100,354.464468,-1,5,84,0.01,99,81.61,5.24,0.2
1667,84,100,354.685903,1,3,84,0.01,99,58.96,13.12,0.21
1668,94,100,354.912582,1,0,94,0,100,45.88,10.48,0.21
1669,92,100,355.12719,1,3,92,0.02,98,44.86,10.06,0.21
1670,80,100,355.34617,1,2,80,0.01,99,65.89,8.86,0.2
1671,98,100,355.565323,1,3,98,0.01,99,72.05,13.34,0.2
1672,94,100,355.787735,1,0,94,0.02,98,78.99,7.07,0.2
1673,96,100,356.012735,1,2,96,0,100,59.98,10.51,0.21
1674,88,100,356.236567,1,2,88,0.01,99,40.99,8.73,0.21
1675,98,100,356.462076,1,2,98,0.01,99,75.74,10.99,0.21
1676,96,100,356.690156,1,1,96,0,100,43.67,9.66,0.21
1677,82,100,356.913552,1,0,82,0.02,98,62.18,4.67,0.21
1678,72,100,357.13483,1,3,72,0.01,99,53.72,7.73,0.21
1679,84,100,357.361699,1,1,84,0.01,99,76.97,3.62,0.21
1680,90,100,357.584214,1,3,90,0.02,98,67.23,9.37,0.21
1681,98,100,357.80826,1,3,98,0.01,99,79.6,14.79,0.21
1682,98,100,358.030823,1,2,98,0,100,72.51,11.12,0.21
1683,90,100,358.249204,1,1,90,0.01,99,57.89,5.05,0.21
1684,96,100,358.475589,1,0,96,0,100,63.48,13.36,0.2
1685,94,100,358.697806,1,2,94,0.03,97,51.95,9.48,0.21
1686,96,100,358.933082,1,3,96,0,100,80.79,10.92,0.2
1687,68,100,359.167168,-1,3,68,0.01,99,35.15,4.74,0.22
1688,88,100,359.400817,1,1,88,0,100,53.46,8.69,0.22
1689,64,100,359.626093,1,3,64,0.03,97,33.98,3.22,0.22
1690,74,100,359.882921,1,1,74,0,100,40.23,2.71,0.2
1691,90,100,360.140748,1,1,90,0.04,96,70.53,8.92,0.23
1692,82,100,360.392735,1,1,82,0.01,99,54.85,4.78,0.23
1693,90,100,360.661895,1,1,90,0.01,99,38.37,10.2,0.23
1694,68,100,360.924205,1,2,68,0,100,42.88,2,0.24
1695,100,100,361.178719,1,0,100,0,100,62.74,11.44,0.24
1696,96,100,361.432105,1,0,96,0,100,50.91,9.67,0.23
1697,96,100,361.683598,1,0,96,0.02,98,57.64,15.57,0.23
1698,86,100,361.94481,1,1,86,0,100,54.63,8.36,0.23
1699,100,100,362.194404,1,0,100,0,100,76.4,13.51,0.24
1700,88,100,362.44155,1,1,88,0.01,99,56.38,13.52,0.23
1701,94,100,362.697153,1,1,94,0,100,39.23,5.17,0.23
1702,86,100,362.959445,1,1,86,0.01,99,56.9,5.38,0.23
1703,90,100,363.196702,1,3,90,0.01,99,87.12,5.94,0.24
1704,84,100,363.413445,1,0,84,0,100,40.14,3.78,0.22
1705,76,100,363.636774,-1,5,76,0.01,99,60.44,2.12,0.2
1706,58,100,363.861521,1,2,58,0,100,62.39,1.89,0.21
1707,86,100,364.086051,1,2,86,0,100,44.85,9.21,0.21
1708,84,100,364.309315,1,3,84,0.01,99,66.64,8.44,0.21
1709,96,100,364.523965,1,1,96,0,100,53.79,9.74,0.21
1710,88,100,364.744639,1,0,88,0.02,98,56.28,12.14,0.2
1711,88,100,364.967764,1,1,88,0.01,99,30.75,10.9,0.2
1712,98,100,365.184739,1,1,98,0.01,99,46.47,4,0.21
1713,60,100,365.405418,1,3,60,0.01,99,62.12,2.33,0.2
1714,90,100,365.633451,1,0,90,0,100,50.24,11.01,0.2
1715,72,100,365.856418,1,3,72,0.02,98,69.74,4.64,0.21
1716,98,100,366.082354,1,2,98,0.01,99,69.17,11.07,0.21
1717,90,100,366.302733,1,2,90,0,100,55.91,10.65,0.21
1718,88,100,366.520171,1,3,88,0,100,40.8,11.38,0.21
1719,96,100,366.742504,1,3,96,0.02,98,48.43,7.17,0.2
1720,74,100,366.958389,1,3,74,0.02,98,82.98,8.94,0.21
1721,92,100,367.187424,-1,2,92,0.02,98,56.27,12.05,0.2
1722,96,100,367.402489,1,3,96,0.01,99,67.13,9.62,0.21
1723,82,100,367.62828,1,0,82,0,100,39.18,7.19,0.2
1724,88,100,367.846356,1,1,88,0,100,45.35,6.08,0.21
1725,80,100,368.064503,1,0,80,0.03,97,39.91,9.12,0.2
1726,88,100,368.276038,-1,5,88,0.02,98,63.97,6.47,0.2
1727,96,100,368.487517,1,1,96,0.01,99,77.64,11.46,0.2
1728,88,100,368.7047,1,2,88,0.03,97,30.57,6.55,0.2
1729,92,100,368.928025,1,1,92,0,100,45.5,10.72,0.2
1730,94,100,369.152493,1,1,94,0.02,98,55.72,12.33,0.21
1731,92,100,369.365869,1,1,92,0.02,98,52.74,12.86,0.21
1732,96,100,369.582241,1,1,96,0,100,60.87,5.56,0.2
1733,74,100,369.81027,1,1,74,0.01,99,75.18,4.11,0.2
1734,100,100,370.026254,1,1,100,0,100,63.12,13.77,0.21
1735,90,100,370.252877,1,3,90,0.02,98,38.29,3.3,0.2
1736,86,100,370.469852,-1,3,86,0.01,99,61.84,9.33,0.21
1737,86,100,370.702276,1,2,86,0.02,98,59.93,4.95,0.2
1738,100,100,370.935204,1,3,100,0,100,70,10.82,0.22
1739,98,100,371.164578,1,0,98,0.01,99,58.99,12.77,0.22
1740,96,100,371.390903,1,3,96,0,100,38.69,14.4,0.21
1741,96,100,371.641166,1,4,96,0.02,98,59.91,12.59,0.21
1742,98,100,371.895757,1,1,98,0.01,99,34.23,10.16,0.23
1743,90,100,372.15541,1,3,90,0,100,61.28,8.44,0.24
1744,86,100,372.380275,1,1,86,0,100,75.8,7.48,0.24
1745,90,100,372.605165,1,3,90,0.03,97,51.82,12.91,0.21
1746,92,100,372.830496,1,1,92,0.02,98,39.97,9.85,0.21
1747,98,100,373.056596,1,0,98,0,100,43.52,11.09,0.21
1748,84,100,373.277658,1,3,84,0.02,98,59.84,11.64,0.21
1749,92,100,373.494182,1,2,92,0.03,97,26.51,6.1,0.21
1750,50,100,373.732866,1,2,50,0.03,97,87.9,1.37,0.2
1751,88,100,373.954669,1,2,88,0.02,98,47.89,11.39,0.22
1752,90,100,374.173372,1,1,90,0.02,98,42.77,10.27,0.2
1753,72,100,374.402143,-1,1,72,0.04,96,46.92,3.44,0.2
1754,94,100,374.619417,1,2,94,0.02,98,58.77,9.1,0.21
1755,70,100,374.842641,1,1,70,0,100,51.49,8.01,0.2
1756,94,100,375.065578,1,2,94,0.02,98,53.75,7.84,0.21
1757,92,100,375.301746,1,3,92,0,100,58.56,9.6,0.21
1758,80,100,375.525114,-1,0,80,0.02,98,59.48,8.49,0.22
1759,82,100,375.747731,1,1,82,0,100,68.78,3.2,0.21
1760,68,100,375.968893,-1,5,68,0.02,98,44.75,2.72,0.21
1761,96,100,376.186833,1,0,96,0.01,99,57,10.3,0.21
1762,96,100,376.412076,1,0,96,0.02,98,50.43,8.41,0.2
1763,98,100,376.635241,1,2,98,0.01,99,75.98,13.09,0.21
1764,96,100,376.852226,1,1,96,0.02,98,73.7,11.67,0.21
1765,90,100,377.080889,1,1,90,0.01,99,48.46,5.74,0.2
1766,96,100,377.309765,1,0,96,0.01,99,67.05,7.06,0.21
1767,98,100,377.529226,1,2,98,0.01,99,64.58,12.97,0.21
1768,94,100,377.743685,1,2,94,0.01,99,46.11,11.21,0.2
1769,84,100,377.973431,1,1,84,0.01,99,67.52,5.6,0.2
1770,100,100,378.189544,1,3,100,0,100,48.24,12.44,0.21
1771,78,100,378.412528,1,2,78,0.04,96,57.39,8.28,0.2
1772,98,100,378.639524,1,2,98,0.01,99,46.76,9.37,0.21
1773,90,100,378.859131,1,2,90,0.02,98,59.56,8.63,0.21
1774,88,100,379.08984,1,2,88,0,100,46.18,5.18,0.2
1775,86,100,379.311463,1,1,86,0.01,99,40.6,9.81,0.21
1776,72,100,379.537579,1,1,72,0.01,99,52.86,8.14,0.21
1777,84,100,379.759466,1,3,84,0.02,98,31.64,6,0.21
1778,88,100,379.982876,1,0,88,0.02,98,38.44,3.57,0.21
1779,94,100,380.196418,1,1,94,0.02,98,27.93,13.86,0.21
1780,80,100,380.423836,1,2,80,0.03,97,70.95,9.6,0.2
1781,92,100,380.652863,1,2,92,0.01,99,35.89,6.11,0.21
1782,92,100,380.887064,1,1,92,0.01,99,38.06,13.09,0.21
1783,100,100,381.107626,1,1,100,0,100,71.23,7.84,0.22
1784,84,100,381.329574,1,0,84,0.02,98,28.18,5.51,0.2
1785,90,100,381.553948,1,1,90,0,100,97.13,13.6,0.2
1786,96,100,381.776894,1,2,96,0.01,99,49.76,11.18,0.21
1787,96,100,382.013713,1,3,96,0,100,50.03,7.6,0.2
1788,94,100,382.229197,1,1,94,0.02,98,55.3,12.82,0.22
1789,86,100,382.458757,1,2,86,0.01,99,63.88,12.03,0.2
1790,90,100,382.678703,1,0,90,0.02,98,53.28,9.03,0.21
1791,98,100,382.903943,1,1,98,0.01,99,64.15,7.84,0.2
1792,90,100,383.125669,-1,5,90,0.01,99,44.7,8.06,0.21
1793,98,100,383.360441,1,3,98,0,100,53.81,10.51,0.2
1794,98,100,383.587962,1,2,98,0.01,99,43.11,10.51,0.22
1795,90,100,383.814774,1,0,90,0,100,42.25,4.79,0.21
1796,80,100,384.041043,1,1,80,0.02,98,40.66,5.23,0.21
1797,84,100,384.264511,1,3,84,0,100,37.54,4.83,0.21
1798,96,100,384.491814,1,3,96,0.02,98,58.73,9.51,0.21
1799,100,100,384.725904,1,1,100,0,100,38.36,16,0.21
1800,88,100,384.947069,1,3,88,0.01,99,42.8,11.19,0.21
1801,62,100,385.180023,1,0,62,0,100,65,1.9,0.2
1802,80,100,385.406422,1,2,80,0.02,98,47.03,8.76,0.21
1803,92,100,385.62513,1,3,92,0.01,99,26.15,11.52,0.21
1804,64,100,385.850729,1,0,64,0.01,99,49.21,2.72,0.2
1805,96,100,386.077515,1,0,96,0.01,99,43.83,7.27,0.21
1806,70,100,386.296883,1,2,70,0.03,97,52.44,8.1,0.21
1807,90,100,386.543601,1,2,90,0.02,98,69.42,4.73,0.2
1808,92,100,386.777524,1,0,92,0.01,99,51.07,10.91,0.21
1809,94,100,387.004351,1,2,94,0,100,82.9,6.48,0.21
1810,86,100,387.235543,1,1,86,0.02,98,47.19,6.03,0.21
1811,90,100,387.47646,1,3,90,0.01,99,89.24,6.93,0.22
1812,88,100,387.704117,1,1,88,0.01,99,66,4.23,0.22
1813,76,100,387.921304,1,3,76,0.03,97,109.45,6.47,0.21
1814,74,100,388.143063,1,3,74,0.02,98,55.2,2.72,0.2
1815,90,100,388.365891,1,2,90,0.02,98,70.55,5.55,0.21
1816,88,100,388.59259,1,0,88,0.01,99,54.31,6.73,0.21
1817,86,100,388.818003,1,1,86,0.01,99,74.15,9.26,0.21
1818,100,100,389.033619,1,1,100,0,100,36.72,16,0.21
1819,90,100,389.255865,1,1,90,0.01,99,46.56,8.01,0.2
1820,96,100,389.482028,1,3,96,0,100,23.57,13.54,0.21
1821,92,100,389.701179,1,1,92,0,100,75.25,13.34,0.21
1822,98,100,389.922973,1,3,98,0,100,49.25,13.24,0.21
1823,100,100,390.145723,1,0,100,0,100,32.15,11.8,0.21
1824,92,100,390.37138,1,1,92,0,100,54.44,10.05,0.21
1825,82,100,390.592709,1,0,82,0.03,97,93.43,11.21,0.21
1826,92,100,390.840645,1,3,92,0,100,85.61,3.4,0.2
1827,92,100,391.075975,1,2,92,0.02,98,38.8,6.45,0.22
1828,98,100,391.301364,1,3,98,0.01,99,50.91,12.75,0.21
1829,78,100,391.528386,1,0,78,0.03,97,94.23,4.91,0.21
1830,90,100,391.76927,1,2,90,0,100,46.92,5.46,0.21
1831,70,100,391.99202,1,1,70,0.01,99,59.35,3.99,0.22
1832,94,100,392.217879,1,0,94,0.02,98,42.61,11.71,0.21
1833,62,100,392.459582,1,4,62,0,100,96.6,6.35,0.21
1834,100,100,392.685373,1,1,100,0,100,45.59,15.02,0.22
1835,84,100,392.935226,1,0,84,0.03,97,40.14,9.98,0.21
1836,78,100,393.158703,1,3,78,0.03,97,49.4,9.91,0.22
1837,76,100,393.382492,1,2,76,0.01,99,50.76,8.24,0.21
1838,88,100,393.608532,1,1,88,0,100,60.38,13.08,0.21
1839,66,100,393.836596,1,3,66,0.03,97,100.43,8.16,0.21
1840,98,100,394.059287,1,2,98,0.01,99,52.42,10.39,0.21
1841,96,100,394.291952,1,3,96,0.02,98,70.86,5.76,0.21
1842,92,100,394.523662,1,3,92,0,100,67.81,8.04,0.22
1843,82,100,394.748487,1,2,82,0.01,99,61.32,6.91,0.21
1844,72,100,394.973446,1,0,72,0.01,99,44.55,2.42,0.21
1845,86,100,395.201299,-1,3,86,0,100,39.81,6.42,0.21
1846,88,100,395.42807,-1,3,88,0,100,74.57,9.16,0.21
1847,86,100,395.660995,1,2,86,0.01,99,54.77,5.16,0.21
1848,98,100,395.895828,1,1,98,0,100,54.68,5.92,0.22
1849,54,100,396.124415,1,2,54,0.02,98,44.26,2.45,0.22
1850,96,100,396.349248,1,0,96,0.02,98,61.61,11.18,0.21
1851,98,100,396.577439,1,3,98,0.01,99,53.93,11.48,0.21
1852,100,100,396.801152,1,1,100,0,100,66.28,7.58,0.21
1853,96,100,397.029811,1,2,96,0.02,98,63.63,10.34,0.21
1854,100,100,397.263466,1,1,100,0,100,47.11,9.74,0.21
1855,90,100,397.489072,-1,3,90,0.03,97,57.73,11.07,0.22
1856,98,100,397.715672,1,3,98,0,100,73.33,11.62,0.21
1857,90,100,397.946282,1,2,90,0.01,99,53.53,11.16,0.21
1858,86,100,398.177808,1,2,86,0,100,45.83,8.47,0.21
1859,82,100,398.407764,1,1,82,0.02,98,37.17,8.9,0.22
1860,58,100,398.648864,-1,2,58,0.03,97,91.47,2.43,0.21
1861,98,100,398.871382,1,3,98,0.01,99,18.31,5.68,0.22
1862,92,100,399.1142,1,2,92,0.03,97,50.01,6.47,0.21
1863,90,100,399.341916,1,1,90,0,100,84.98,4.71,0.21
1864,96,100,399.564415,1,1,96,0.02,98,48.16,6.92,0.21
1865,88,100,399.799105,1,1,88,0.02,98,46.97,6.43,0.21
1866,80,100,400.054883,1,2,80,0.09,91,140.08,3.41,0.22
1867,98,100,400.275194,1,3,98,0,100,56.95,11.44,0.24
1868,90,100,400.500867,1,2,90,0,100,86.47,10.12,0.21
1869,94,100,400.719709,1,3,94,0.01,99,42.79,10.46,0.21
1870,94,100,400.948907,1,1,94,0.03,97,29.68,7.7,0.2
1871,74,100,401.183108,1,1,74,0.02,98,78.47,4.38,0.21
1872,98,100,401.40442,1,0,98,0.01,99,69.13,13.98,0.22
1873,96,100,401.625144,1,1,96,0,100,56.49,10.39,0.21
1874,94,100,401.845588,1,2,94,0,100,50.81,11.52,0.21
1875,68,100,402.069377,1,3,68,0.02,98,71.81,2.38,0.2
1876,84,100,402.291585,1,2,84,0,100,53.98,4.87,0.21
1877,48,100,402.528283,1,1,48,0.05,95,84.87,1.51,0.21
1878,86,100,402.753583,1,0,86,0,100,38.58,5.25,0.22
1879,76,100,402.970611,1,1,76,0.01,99,62.3,2.93,0.21
1880,92,100,403.203438,1,3,92,0,100,39.89,4.96,0.2
1881,92,100,403.426934,1,3,92,0.02,98,38.53,10.56,0.22
1882,96,100,403.654109,1,2,96,0,100,70.44,12.83,0.2
1883,92,100,403.879205,1,2,92,0.01,99,29.28,6.59,0.21
1884,74,100,404.105488,1,0,74,0.02,98,65.05,8.18,0.21
1885,96,100,404.324137,1,2,96,0.01,99,50.9,11.29,0.21
1886,82,100,404.545249,1,0,82,0.02,98,43.32,4.95,0.2
1887,96,100,404.772102,1,2,96,0,100,31.14,7.1,0.21
1888,88,100,405.002396,1,0,88,0,100,49.45,9.45,0.21
1889,94,100,405.227134,1,2,94,0.01,99,47.11,10.31,0.21
1890,98,100,405.467884,1,1,98,0.01,99,43.94,16,0.21
1891,92,100,405.694742,1,0,92,0,100,57.57,10.32,0.21
1892,88,100,405.918024,-1,5,88,0.03,97,95.52,9.73,0.21
1893,94,100,406.148472,1,0,94,0,100,50.8,11.12,0.21
1894,80,100,406.377538,1,1,80,0.02,98,71.22,5.17,0.22
1895,84,100,406.600598,1,0,84,0.01,99,52.88,12.21,0.21
1896,98,100,406.832312,1,0,98,0.01,99,99.77,6.83,0.21
1897,98,100,407.056557,1,1,98,0.01,99,38.73,16,0.22
1898,94,100,407.287584,1,1,94,0.01,99,76.44,6.67,0.21
1899,92,100,407.519485,1,1,92,0,100,45.3,7.04,0.22
1900,100,100,407.740845,1,1,100,0,100,44.88,14.96,0.21
1901,80,100,407.966271,1,2,80,0,100,38.75,4.83,0.2
1902,96,100,408.195685,1,0,96,0.01,99,56.17,6.2,0.21
1903,84,100,408.421062,1,1,84,0.01,99,67.09,7.31,0.21
1904,92,100,408.647376,1,2,92,0,100,48.26,9.94,0.21
1905,88,100,408.876085,1,3,88,0,100,75.26,5.41,0.21
1906,96,100,409.101044,1,0,96,0.01,99,74.65,12.33,0.21
1907,96,100,409.332116,1,0,96,0.01,99,71.72,4.91,0.21
1908,98,100,409.556061,1,1,98,0.01,99,71.11,9.19,0.22
1909,92,100,409.782243,1,2,92,0,100,56.97,10.58,0.21
1910,50,100,410.01036,-1,2,50,0.02,98,44.17,1.72,0.21
1911,96,100,410.238037,1,2,96,0.02,98,42.42,7.93,0.21
1912,90,100,410.456122,1,0,90,0.03,97,39.14,8.99,0.21
1913,90,100,410.683113,1,2,90,0.02,98,57.39,9.69,0.2
1914,86,100,410.906232,1,0,86,0.05,95,59.91,11.98,0.21
1915,98,100,411.141956,1,3,98,0,100,74.45,7.71,0.21
1916,96,100,411.388944,1,0,96,0,100,54.74,12.46,0.22
1917,86,100,411.61209,1,2,86,0.01,99,66.33,6.02,0.23
1918,96,100,411.855453,1,2,96,0,100,66.18,8.56,0.21
1919,76,100,412.084303,1,1,76,0.01,99,73.51,2.15,0.21
1920,96,100,412.307083,1,0,96,0.02,98,50.37,10.61,0.21
1921,74,100,412.527316,1,2,74,0.01,99,39.67,2.85,0.21
1922,98,100,412.747984,1,3,98,0.01,99,72.83,10.64,0.21
1923,98,100,412.978731,1,1,98,0.01,99,84.27,6.95,0.21
1924,100,100,413.198359,1,3,100,0,100,46.44,8,0.21
1925,98,100,413.434478,1,2,98,0.01,99,88.72,10.66,0.2
1926,84,100,413.657409,1,2,84,0.01,99,75.13,8.35,0.22
1927,94,100,413.880854,1,0,94,0,100,55.35,11.16,0.21
1928,84,100,414.105779,1,1,84,0.01,99,44.09,8.6,0.21
1929,72,100,414.333865,1,0,72,0.01,99,48.55,4.29,0.21
1930,88,100,414.552386,1,0,88,0.03,97,33.8,13.98,0.21
1931,100,100,414.785076,1,0,100,0,100,42.98,13.64,0.2
1932,82,100,415.012332,1,2,82,0.01,99,47.11,4.7,0.22
1933,82,100,415.23805,1,1,82,0.01,99,29.22,5.37,0.21
1934,100,100,415.467205,1,2,100,0,100,42.73,11.8,0.21
1935,82,100,415.697523,1,0,82,0,100,54.74,10.2,0.21
1936,98,100,415.91795,1,0,98,0.01,99,49.3,12.46,0.21
1937,96,100,416.149016,1,3,96,0,100,49.2,8.95,0.21
1938,88,100,416.385725,1,0,88,0,100,38.14,9.04,0.21
1939,68,100,416.613334,1,3,68,0.01,99,87.83,8.88,0.22
1940,76,100,416.836962,-1,2,76,0.01,99,47.83,2.58,0.21
1941,82,100,417.069915,1,3,82,0.01,99,46.41,9.38,0.21
1942,86,100,417.290973,1,3,86,0.04,96,72.74,6.58,0.22
1943,98,100,417.528177,1,1,98,0.01,99,56.95,14.95,0.2
1944,88,100,417.750069,1,3,88,0.03,97,23.01,11.22,0.22
1945,74,100,417.987506,1,3,74,0.01,99,46.79,4.59,0.2
1946,86,100,418.216613,1,0,86,0.01,99,41.21,4.49,0.21
1947,90,100,418.442983,1,3,90,0.01,99,35.82,4.43,0.21
1948,88,100,418.665547,1,3,88,0.02,98,73.48,5.34,0.21
1949,62,100,418.890305,1,2,62,0.01,99,64.48,2.53,0.21
1950,98,100,419.124656,1,2,98,0.01,99,52.06,13.37,0.21
1951,92,100,419.361033,1,3,92,0,100,39.01,10.19,0.22
1952,98,100,419.587221,1,3,98,0,100,42.6,6.56,0.22
1953,90,100,419.807639,1,0,90,0.02,98,93.5,5.5,0.21
1954,80,100,420.024225,1,3,80,0.02,98,63.36,5.27,0.21
1955,80,100,420.257935,1,2,80,0.01,99,77.22,6.98,0.2
1956,42,100,420.493622,1,0,42,0.01,99,79.58,1.25,0.22
1957,84,100,420.717868,1,0,84,0.01,99,64.82,4.65,0.22
1958,94,100,420.943537,1,3,94,0,100,39.17,8.34,0.21
1959,80,100,421.179675,1,3,80,0.01,99,61.43,5.04,0.21
1960,100,100,421.405589,1,2,100,0,100,43.1,13.3,0.22
1961,94,100,421.628296,1,1,94,0,100,50.84,5.28,0.21
1962,92,100,421.847302,1,3,92,0.02,98,55.92,14.59,0.21
1963,46,100,422.073412,1,3,46,0.01,99,69.39,1.45,0.2
1964,88,100,422.302716,1,1,88,0.01,99,78.15,4.82,0.21
1965,80,100,422.527731,1,0,80,0.04,96,72.54,5.28,0.21
1966,96,100,422.749652,1,2,96,0.01,99,19.44,12.42,0.21
1967,98,100,422.979741,1,1,98,0.01,99,68.93,11.69,0.21
1968,64,100,423.206177,1,1,64,0.01,99,74.87,1.77,0.21
1969,86,100,423.426872,1,0,86,0.02,98,70.99,6.1,0.21
