episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,executionTime
531,82.0,0.01,99.0,35.16,9.39,0.1
532,72.0,0.0,100.0,53.13,3.61,0.1
533,78.0,0.05,95.0,48.48,4.41,1.13
534,88.0,0.0,100.0,27.97,5.4,0.1
535,84.0,0.01,99.0,49.07,2.67,0.1
536,100.0,0.0,100.0,38.32,7.41,0.11
537,78.0,0.01,99.0,40.15,3.28,0.1
538,90.0,0.0,100.0,43.99,4.0,0.1
539,100.0,0.0,100.0,39.93,9.17,0.1
540,84.0,0.01,99.0,53.18,6.67,0.1
541,96.0,0.0,100.0,55.36,8.96,0.1
542,78.0,0.02,98.0,52.03,5.22,0.1
543,92.0,0.01,99.0,49.83,13.82,0.1
544,94.0,0.0,100.0,48.84,8.19,0.1
545,92.0,0.0,100.0,37.8,7.81,0.1
546,68.0,0.0,100.0,56.31,5.62,0.11
547,62.0,0.0,100.0,28.02,4.16,0.1
548,96.0,0.0,100.0,31.83,7.23,0.1
549,70.0,0.02,98.0,40.96,5.4,0.11
550,78.0,0.0,100.0,50.96,6.59,0.11
551,82.0,0.01,99.0,49.76,5.7,0.1
552,98.0,0.01,99.0,27.19,13.43,0.1
553,90.0,0.0,100.0,42.09,12.75,1.11
554,64.0,0.0,100.0,80.69,2.49,0.1
555,100.0,0.0,100.0,61.9,13.92,0.1
556,52.0,0.0,100.0,59.49,2.33,0.11
557,92.0,0.0,100.0,58.61,12.67,0.1
558,84.0,0.0,100.0,36.7,6.17,0.11
559,88.0,0.0,100.0,32.74,12.74,0.1
560,78.0,0.01,99.0,68.13,3.69,0.1
561,96.0,0.0,100.0,68.78,6.4,0.1
562,98.0,0.0,100.0,57.51,13.86,0.11
563,98.0,0.01,99.0,38.85,5.13,0.1
564,80.0,0.01,99.0,32.62,2.22,0.11
565,96.0,0.0,100.0,45.12,6.9,0.1
566,68.0,0.0,100.0,42.05,4.88,0.1
567,84.0,0.0,100.0,47.44,3.71,0.11
568,88.0,0.02,98.0,26.44,12.2,0.1
569,82.0,0.01,99.0,36.83,4.72,0.1
570,90.0,0.0,100.0,46.97,7.18,0.11
571,62.0,0.01,99.0,77.36,2.55,0.1
572,88.0,0.01,99.0,42.97,6.82,0.11
573,88.0,0.0,100.0,28.12,4.05,0.1
574,78.0,0.0,100.0,51.17,3.47,1.14
575,86.0,0.0,100.0,40.59,12.37,0.1
576,68.0,0.0,100.0,28.89,3.44,0.1
577,82.0,0.01,99.0,31.8,3.15,0.11
578,92.0,0.01,99.0,21.6,14.44,0.1
579,100.0,0.0,100.0,27.41,7.23,0.1
580,76.0,0.0,100.0,35.9,6.24,0.1
581,84.0,0.01,99.0,59.14,3.49,0.1
582,78.0,0.0,100.0,51.86,6.82,0.1
583,98.0,0.0,100.0,39.89,6.86,0.1
584,70.0,0.01,99.0,59.56,2.0,0.1
585,80.0,0.0,100.0,56.19,4.42,0.1
586,74.0,0.0,100.0,30.07,1.89,0.1
587,94.0,0.0,100.0,57.79,4.26,0.1
588,94.0,0.01,99.0,37.69,13.68,0.1
589,82.0,0.0,100.0,30.65,3.73,0.1
590,98.0,0.0,100.0,47.67,6.72,0.1
591,70.0,0.0,100.0,35.24,3.26,0.1
592,66.0,0.01,99.0,37.52,2.61,0.1
593,60.0,0.0,100.0,54.36,2.38,0.1
594,100.0,0.0,100.0,35.0,8.19,1.1
595,66.0,0.0,100.0,62.8,3.23,0.1
596,100.0,0.0,100.0,17.33,7.16,0.11
597,94.0,0.0,100.0,43.04,13.84,0.1
598,100.0,0.0,100.0,51.94,8.64,0.1
599,70.0,0.02,98.0,51.14,7.06,0.1
600,100.0,0.0,100.0,82.35,9.03,0.1
601,44.0,0.01,99.0,35.2,1.53,0.11
602,94.0,0.0,100.0,39.63,6.7,0.1
603,100.0,0.0,100.0,41.34,14.08,0.1
604,98.0,0.0,100.0,27.81,7.74,0.11
605,80.0,0.0,100.0,33.95,6.42,0.1
606,100.0,0.0,100.0,34.62,5.2,0.1
607,76.0,0.0,100.0,44.36,4.34,0.1
608,94.0,0.0,100.0,25.22,5.44,0.1
609,76.0,0.02,98.0,27.53,3.4,0.1
610,90.0,0.01,99.0,62.19,4.03,0.1
611,78.0,0.01,99.0,70.11,3.12,0.11
612,98.0,0.0,100.0,42.62,7.92,0.11
613,72.0,0.02,98.0,53.24,3.13,0.11
614,98.0,0.0,100.0,48.35,7.2,0.1
615,94.0,0.01,99.0,43.02,7.19,1.14
616,94.0,0.0,100.0,45.55,7.28,0.11
617,78.0,0.01,99.0,35.8,1.69,0.11
618,74.0,0.0,100.0,77.33,4.35,0.11
619,74.0,0.01,99.0,39.93,6.38,0.11
620,74.0,0.0,100.0,32.83,6.7,0.12
621,76.0,0.0,100.0,66.47,5.21,0.12
622,90.0,0.0,100.0,28.37,12.12,0.1
623,98.0,0.0,100.0,43.01,5.34,0.1
624,82.0,0.0,100.0,24.74,3.67,0.1
625,70.0,0.0,100.0,57.28,2.79,0.1
626,100.0,0.0,100.0,43.93,13.3,0.1
627,100.0,0.0,100.0,47.21,14.72,0.1
628,82.0,0.0,100.0,65.21,5.25,0.1
629,96.0,0.0,100.0,23.56,7.47,0.1
630,98.0,0.0,100.0,44.69,14.62,0.1
631,84.0,0.0,100.0,60.57,2.64,0.1
632,100.0,0.0,100.0,44.51,15.64,0.1
633,92.0,0.01,99.0,39.58,3.04,0.1
634,80.0,0.0,100.0,64.9,10.67,0.1
635,98.0,0.0,100.0,47.8,7.55,1.12
636,70.0,0.01,99.0,46.35,2.52,0.11
637,68.0,0.0,100.0,59.01,2.6,0.1
638,90.0,0.01,99.0,39.51,7.22,0.12
639,84.0,0.01,99.0,52.6,11.01,0.11
640,92.0,0.0,100.0,84.48,11.19,0.1
641,98.0,0.01,99.0,28.43,8.16,0.1
642,84.0,0.01,99.0,40.07,8.73,0.1
643,66.0,0.0,100.0,47.05,2.64,0.1
644,92.0,0.0,100.0,66.26,3.9,0.11
645,98.0,0.01,99.0,29.67,9.25,0.1
646,68.0,0.02,98.0,90.9,3.06,0.11
647,70.0,0.0,100.0,67.05,3.62,0.1
648,92.0,0.01,99.0,41.2,7.15,0.1
649,90.0,0.0,100.0,47.49,10.4,0.11
650,80.0,0.0,100.0,59.73,5.06,0.1
651,80.0,0.02,98.0,48.45,2.98,0.1
652,96.0,0.0,100.0,33.88,14.75,0.1
653,80.0,0.02,98.0,31.54,4.01,0.1
654,84.0,0.0,100.0,27.25,7.32,0.1
655,100.0,0.0,100.0,31.53,14.88,0.1
656,94.0,0.0,100.0,50.9,9.47,1.13
657,86.0,0.01,99.0,33.84,11.15,0.1
658,94.0,0.0,100.0,80.01,6.12,0.11
659,70.0,0.0,100.0,31.35,2.87,0.1
660,94.0,0.0,100.0,48.46,7.24,0.1
661,78.0,0.0,100.0,48.36,5.22,0.1
662,96.0,0.0,100.0,41.08,6.72,0.1
663,96.0,0.0,100.0,66.03,12.0,0.1
664,84.0,0.01,99.0,53.14,6.72,0.1
665,84.0,0.0,100.0,33.51,4.97,0.1
666,74.0,0.0,100.0,42.11,5.86,0.1
667,98.0,0.01,99.0,54.71,9.78,0.1
668,96.0,0.02,98.0,62.24,5.94,0.1
669,76.0,0.01,99.0,56.75,2.97,0.1
670,82.0,0.0,100.0,30.08,5.48,0.1
671,100.0,0.0,100.0,37.63,7.18,0.11
672,98.0,0.0,100.0,37.61,14.84,0.11
673,78.0,0.01,99.0,92.36,3.03,0.11
674,96.0,0.0,100.0,48.03,14.23,0.11
675,96.0,0.0,100.0,46.95,13.42,0.11
676,98.0,0.01,99.0,29.93,14.82,1.12
677,96.0,0.0,100.0,38.77,13.62,0.1
678,100.0,0.0,100.0,48.08,8.21,0.1
679,92.0,0.0,100.0,46.92,12.25,0.1
680,74.0,0.0,100.0,52.36,3.36,0.1
681,68.0,0.0,100.0,68.09,6.83,0.1
682,70.0,0.02,98.0,24.7,2.4,0.1
683,94.0,0.0,100.0,68.27,10.11,0.1
684,90.0,0.01,99.0,46.85,3.04,0.11
685,88.0,0.01,99.0,46.39,7.74,0.11
686,78.0,0.0,100.0,38.08,5.54,0.1
687,94.0,0.0,100.0,47.08,4.5,0.1
688,92.0,0.01,99.0,56.8,4.55,0.1
689,86.0,0.0,100.0,28.76,3.84,0.11
690,100.0,0.0,100.0,41.95,4.47,0.1
691,96.0,0.01,99.0,46.19,12.48,0.1
692,94.0,0.0,100.0,61.49,4.84,0.1
693,98.0,0.0,100.0,51.12,13.44,0.1
694,100.0,0.0,100.0,59.36,13.98,0.1
695,82.0,0.01,99.0,38.85,7.76,0.1
696,94.0,0.0,100.0,42.48,6.09,0.1
697,74.0,0.0,100.0,26.1,3.56,1.11
698,92.0,0.01,99.0,75.88,7.27,0.1
699,64.0,0.0,100.0,41.41,3.21,0.1
700,86.0,0.01,99.0,53.38,11.59,0.11
701,94.0,0.01,99.0,47.25,5.21,0.1
702,76.0,0.01,99.0,41.48,5.28,0.1
703,80.0,0.0,100.0,81.71,4.73,0.1
704,100.0,0.0,100.0,65.09,8.56,0.1
705,98.0,0.0,100.0,50.17,13.2,0.1
706,94.0,0.0,100.0,42.79,8.75,0.1
707,72.0,0.02,98.0,43.32,2.31,0.11
708,82.0,0.01,99.0,39.05,4.59,0.1
709,92.0,0.01,99.0,38.45,6.53,0.1
710,86.0,0.0,100.0,50.48,4.41,0.1
711,74.0,0.0,100.0,44.27,3.62,0.1
712,54.0,0.0,100.0,53.96,2.3,0.1
713,60.0,0.0,100.0,38.63,3.95,0.1
714,100.0,0.0,100.0,38.17,14.06,0.1
715,84.0,0.0,100.0,29.54,3.72,0.1
716,70.0,0.01,99.0,65.56,7.03,0.11
717,84.0,0.02,98.0,93.11,3.48,1.13
718,98.0,0.0,100.0,57.2,6.85,0.1
719,88.0,0.01,99.0,31.49,12.72,0.1
720,98.0,0.0,100.0,41.62,14.59,0.1
721,100.0,0.0,100.0,69.02,10.88,0.1
722,84.0,0.0,100.0,43.74,2.34,0.11
723,96.0,0.01,99.0,41.6,7.03,0.1
724,100.0,0.0,100.0,35.96,4.74,0.1
725,64.0,0.01,99.0,72.6,3.29,0.1
726,98.0,0.0,100.0,26.49,6.51,0.1
727,96.0,0.0,100.0,41.47,7.54,0.1
728,94.0,0.0,100.0,30.72,7.09,0.1
729,94.0,0.01,99.0,34.96,4.17,0.1
730,66.0,0.0,100.0,23.32,2.85,0.1
731,80.0,0.0,100.0,57.87,3.94,0.1
732,54.0,0.0,100.0,40.07,4.45,0.11
733,62.0,0.0,100.0,82.96,3.09,0.1
734,96.0,0.0,100.0,19.31,7.76,0.1
735,94.0,0.0,100.0,42.99,4.2,0.1
736,88.0,0.01,99.0,45.0,3.07,0.1
737,74.0,0.0,100.0,38.2,4.93,0.1
738,92.0,0.0,100.0,34.66,14.22,1.12
739,98.0,0.0,100.0,38.49,6.85,0.11
740,86.0,0.0,100.0,69.54,9.81,0.1
741,96.0,0.0,100.0,32.16,6.9,0.1
742,96.0,0.0,100.0,28.64,3.56,0.1
743,100.0,0.0,100.0,59.25,15.0,0.1
744,98.0,0.01,99.0,67.84,15.6,0.1
745,76.0,0.0,100.0,45.87,8.87,0.1
746,98.0,0.01,99.0,38.84,10.06,0.1
747,70.0,0.02,98.0,33.34,3.39,0.1
748,96.0,0.0,100.0,28.36,5.74,0.1
749,100.0,0.0,100.0,43.58,10.81,0.11
750,58.0,0.0,100.0,62.18,1.89,0.11
751,82.0,0.01,99.0,37.61,7.11,0.1
752,66.0,0.01,99.0,18.64,3.83,0.1
753,80.0,0.01,99.0,28.23,8.88,0.1
754,100.0,0.0,100.0,40.97,4.7,0.1
755,90.0,0.0,100.0,31.73,13.96,0.1
756,92.0,0.01,99.0,36.21,14.33,0.1
757,80.0,0.0,100.0,48.66,3.2,0.1
758,82.0,0.0,100.0,32.2,2.27,1.12
759,84.0,0.01,99.0,50.36,4.1,0.1
760,90.0,0.01,99.0,33.12,7.4,0.1
761,98.0,0.0,100.0,73.91,11.99,0.1
762,60.0,0.0,100.0,38.44,3.54,0.1
763,88.0,0.01,99.0,40.12,6.41,0.1
764,72.0,0.01,99.0,47.97,2.57,0.1
765,98.0,0.0,100.0,44.87,8.08,0.1
766,82.0,0.0,100.0,55.55,3.62,0.11
767,98.0,0.0,100.0,50.94,14.47,0.1
768,84.0,0.0,100.0,23.1,5.9,0.1
769,78.0,0.0,100.0,45.49,7.57,0.1
770,86.0,0.01,99.0,44.83,3.98,0.1
771,100.0,0.0,100.0,64.41,14.47,0.1
772,92.0,0.0,100.0,83.93,4.05,0.1
773,100.0,0.0,100.0,21.32,15.17,0.1
774,76.0,0.01,99.0,42.94,3.93,0.1
775,76.0,0.0,100.0,47.93,7.19,0.1
776,78.0,0.0,100.0,43.75,4.38,0.11
777,92.0,0.0,100.0,52.76,13.44,0.11
778,96.0,0.0,100.0,22.57,6.82,0.11
779,74.0,0.0,100.0,35.58,3.86,1.14
780,98.0,0.0,100.0,30.25,8.83,0.1
781,80.0,0.0,100.0,55.39,4.51,0.1
782,72.0,0.01,99.0,61.81,2.57,0.1
783,98.0,0.0,100.0,37.55,14.54,0.11
784,96.0,0.01,99.0,49.71,6.06,0.1
785,78.0,0.0,100.0,23.68,3.79,0.1
786,70.0,0.0,100.0,40.69,5.11,0.1
787,70.0,0.0,100.0,37.94,4.2,0.11
788,98.0,0.0,100.0,52.58,7.32,0.1
789,96.0,0.0,100.0,20.65,8.69,0.1
790,100.0,0.0,100.0,24.15,8.48,0.1
791,98.0,0.0,100.0,46.86,15.18,0.1
792,76.0,0.01,99.0,26.66,5.54,0.1
793,58.0,0.01,99.0,34.83,4.18,0.1
794,98.0,0.0,100.0,24.03,8.23,0.1
795,94.0,0.0,100.0,48.79,7.97,0.1
796,92.0,0.0,100.0,46.75,3.41,0.1
797,74.0,0.0,100.0,56.17,5.7,0.1
798,76.0,0.0,100.0,34.79,3.98,0.1
799,80.0,0.0,100.0,73.47,2.35,1.12
800,86.0,0.0,100.0,62.05,4.27,0.11
801,78.0,0.0,100.0,54.4,9.25,0.1
802,100.0,0.0,100.0,40.08,15.12,0.1
803,56.0,0.0,100.0,62.15,4.92,0.1
804,84.0,0.0,100.0,46.98,5.92,0.1
805,100.0,0.0,100.0,41.03,5.43,0.1
806,86.0,0.01,99.0,78.73,4.15,0.1
807,100.0,0.0,100.0,39.22,14.35,0.1
808,96.0,0.0,100.0,36.65,8.0,0.1
809,98.0,0.01,99.0,41.7,11.15,0.1
810,86.0,0.0,100.0,50.04,14.11,0.1
811,70.0,0.0,100.0,70.51,3.24,0.11
812,88.0,0.0,100.0,27.2,5.36,0.1
813,72.0,0.01,99.0,48.15,6.22,0.1
814,100.0,0.0,100.0,25.18,8.56,0.1
815,64.0,0.0,100.0,44.91,3.49,0.1
816,98.0,0.0,100.0,24.14,13.34,0.1
817,96.0,0.0,100.0,53.96,4.33,0.1
818,76.0,0.0,100.0,38.68,4.79,0.1
819,78.0,0.0,100.0,28.88,2.44,0.1
820,84.0,0.0,100.0,34.87,1.94,1.13
821,76.0,0.0,100.0,54.0,4.16,0.1
822,86.0,0.0,100.0,29.68,5.92,0.1
823,74.0,0.0,100.0,44.45,7.67,0.1
824,94.0,0.0,100.0,49.57,3.75,0.11
825,98.0,0.0,100.0,60.14,14.97,0.1
826,98.0,0.0,100.0,43.02,14.11,0.1
827,98.0,0.0,100.0,48.93,6.77,0.1
828,88.0,0.0,100.0,49.09,9.54,0.1
829,82.0,0.01,99.0,60.21,5.96,0.1
830,98.0,0.0,100.0,51.88,7.69,0.1
831,96.0,0.0,100.0,52.77,3.9,0.1
832,88.0,0.0,100.0,44.2,6.23,0.1
833,94.0,0.0,100.0,63.12,4.13,0.1
834,90.0,0.0,100.0,43.38,7.42,0.11
835,98.0,0.0,100.0,28.78,15.12,0.1
836,100.0,0.0,100.0,46.05,7.08,0.1
837,88.0,0.0,100.0,48.32,5.06,0.1
838,96.0,0.0,100.0,59.48,8.68,0.1
839,92.0,0.0,100.0,54.85,12.29,0.1
840,76.0,0.0,100.0,60.46,3.67,1.08
841,100.0,0.0,100.0,35.41,7.76,0.1
842,92.0,0.0,100.0,69.78,4.88,0.1
843,80.0,0.01,99.0,29.7,5.17,0.1
844,84.0,0.0,100.0,70.21,2.94,0.1
845,96.0,0.0,100.0,60.04,8.93,0.1
846,90.0,0.0,100.0,48.31,6.95,0.1
847,76.0,0.01,99.0,64.64,1.73,0.1
848,94.0,0.0,100.0,39.29,4.32,0.1
849,94.0,0.0,100.0,51.54,14.6,0.1
850,94.0,0.01,99.0,41.22,13.96,0.11
851,86.0,0.0,100.0,34.67,6.54,0.1
852,96.0,0.0,100.0,61.19,4.98,0.1
853,74.0,0.01,99.0,82.62,3.2,0.11
854,100.0,0.0,100.0,52.78,4.48,0.1
855,82.0,0.0,100.0,32.76,7.1,0.1
856,30.0,0.01,99.0,39.0,1.39,0.11
857,76.0,0.01,99.0,21.91,3.13,0.1
858,84.0,0.0,100.0,47.58,3.42,0.1
859,100.0,0.0,100.0,31.95,15.4,0.1
860,80.0,0.01,99.0,45.39,3.55,0.11
861,78.0,0.0,100.0,39.48,5.13,1.13
862,82.0,0.0,100.0,58.63,6.69,0.1
863,94.0,0.0,100.0,74.97,5.81,0.1
864,96.0,0.0,100.0,32.26,3.98,0.1
865,64.0,0.01,99.0,58.28,4.31,0.1
866,84.0,0.0,100.0,40.7,4.3,0.1
867,68.0,0.01,99.0,50.18,3.96,0.1
868,100.0,0.0,100.0,43.08,14.84,0.1
869,76.0,0.0,100.0,64.86,6.23,0.1
870,92.0,0.0,100.0,85.78,13.45,0.1
871,64.0,0.03,97.0,72.74,6.07,0.1
872,88.0,0.0,100.0,56.13,3.75,0.1
873,82.0,0.0,100.0,38.24,4.04,0.1
874,100.0,0.0,100.0,37.98,7.96,0.11
875,72.0,0.01,99.0,59.29,3.6,0.1
876,68.0,0.01,99.0,41.55,4.9,0.1
877,58.0,0.0,100.0,31.59,4.89,0.11
878,60.0,0.0,100.0,30.65,1.47,0.11
879,88.0,0.0,100.0,47.68,4.08,0.1
880,96.0,0.0,100.0,55.02,7.32,0.1
881,100.0,0.0,100.0,46.27,8.51,1.11
882,100.0,0.0,100.0,29.43,8.1,0.1
883,98.0,0.01,99.0,32.26,14.3,0.1
884,78.0,0.0,100.0,26.46,3.78,0.1
885,96.0,0.0,100.0,66.57,5.3,0.11
886,62.0,0.0,100.0,38.68,2.04,0.1
887,86.0,0.0,100.0,49.31,2.24,0.1
888,100.0,0.0,100.0,44.32,6.34,0.1
889,94.0,0.0,100.0,28.33,14.56,0.1
890,96.0,0.0,100.0,21.9,7.98,0.1
891,100.0,0.0,100.0,32.67,7.84,0.1
892,82.0,0.01,99.0,38.01,7.5,0.1
893,86.0,0.0,100.0,41.94,11.61,0.1
894,98.0,0.0,100.0,40.64,14.29,0.11
895,98.0,0.0,100.0,60.83,9.51,0.1
896,76.0,0.01,99.0,49.24,6.51,0.1
897,96.0,0.02,98.0,40.22,4.49,0.1
898,94.0,0.01,99.0,43.78,4.63,0.1
899,100.0,0.0,100.0,17.77,14.74,0.1
900,96.0,0.0,100.0,42.22,8.3,0.1
901,100.0,0.0,100.0,40.72,10.99,0.1
902,64.0,0.01,99.0,75.69,1.79,1.18
903,90.0,0.0,100.0,38.97,7.17,0.1
904,90.0,0.01,99.0,49.61,5.0,0.1
905,90.0,0.0,100.0,62.26,8.53,0.1
906,70.0,0.01,99.0,55.46,1.9,0.1
907,70.0,0.0,100.0,43.03,2.04,0.1
908,72.0,0.01,99.0,48.49,3.42,0.1
909,92.0,0.01,99.0,51.61,3.78,0.1
910,94.0,0.0,100.0,36.94,4.22,0.1
911,70.0,0.0,100.0,57.76,2.29,0.11
912,96.0,0.0,100.0,22.34,7.44,0.1
913,96.0,0.01,99.0,38.05,8.76,0.1
914,100.0,0.0,100.0,18.81,13.21,0.1
915,76.0,0.0,100.0,50.43,5.84,0.1
916,100.0,0.0,100.0,57.82,9.76,0.1
917,54.0,0.02,98.0,66.33,1.31,0.1
918,100.0,0.0,100.0,52.14,14.08,0.1
919,96.0,0.0,100.0,45.67,6.33,0.11
920,50.0,0.0,100.0,56.61,1.45,0.11
921,98.0,0.01,99.0,63.23,7.64,0.1
922,80.0,0.01,99.0,23.27,6.48,1.12
923,94.0,0.0,100.0,34.42,6.84,0.1
924,100.0,0.0,100.0,52.08,14.44,0.1
925,98.0,0.0,100.0,21.2,12.84,0.1
926,98.0,0.01,99.0,41.99,14.79,0.1
927,98.0,0.01,99.0,27.95,14.42,0.1
928,90.0,0.01,99.0,35.58,6.44,0.1
929,100.0,0.0,100.0,27.75,16.0,0.1
930,86.0,0.04,96.0,47.51,5.81,0.1
931,86.0,0.0,100.0,42.24,9.25,0.1
932,80.0,0.02,98.0,32.28,6.73,0.1
933,100.0,0.0,100.0,33.59,15.44,0.1
934,72.0,0.0,100.0,49.68,5.58,0.1
935,98.0,0.0,100.0,48.66,14.65,0.1
936,90.0,0.01,99.0,37.61,13.43,0.11
937,98.0,0.01,99.0,45.81,7.93,0.1
938,98.0,0.0,100.0,55.71,14.35,0.1
939,76.0,0.0,100.0,68.06,7.46,0.1
940,92.0,0.01,99.0,35.72,13.26,0.1
941,72.0,0.0,100.0,43.94,3.12,0.1
942,96.0,0.0,100.0,69.64,13.32,0.1
943,70.0,0.0,100.0,22.83,5.1,1.12
944,94.0,0.0,100.0,39.67,14.5,0.1
945,98.0,0.01,99.0,29.56,7.76,0.1
946,80.0,0.0,100.0,54.76,4.4,0.1
947,78.0,0.01,99.0,60.68,3.52,0.11
948,88.0,0.0,100.0,25.58,11.08,0.1
949,96.0,0.0,100.0,33.63,14.62,0.1
950,86.0,0.0,100.0,41.56,5.02,0.1
951,88.0,0.0,100.0,17.57,8.77,0.1
952,98.0,0.01,99.0,51.65,7.79,0.1
953,76.0,0.0,100.0,62.62,3.93,0.1
954,100.0,0.0,100.0,31.32,14.68,0.1
955,100.0,0.0,100.0,33.52,4.96,0.1
956,92.0,0.02,98.0,34.14,7.28,0.1
957,88.0,0.0,100.0,45.06,6.8,0.1
958,100.0,0.0,100.0,43.45,15.44,0.1
959,80.0,0.01,99.0,88.54,2.63,0.1
960,50.0,0.01,99.0,23.92,1.82,0.1
961,84.0,0.0,100.0,35.92,3.52,0.1
962,100.0,0.0,100.0,52.89,8.96,0.1
963,98.0,0.01,99.0,57.06,4.98,1.12
964,96.0,0.0,100.0,60.13,14.25,0.1
965,100.0,0.0,100.0,35.55,8.69,0.1
966,84.0,0.0,100.0,35.83,4.64,0.1
967,68.0,0.0,100.0,40.69,3.86,0.1
968,74.0,0.0,100.0,27.56,3.15,0.11
969,86.0,0.01,99.0,51.1,7.04,0.1
970,78.0,0.0,100.0,35.88,4.38,0.1
971,96.0,0.0,100.0,44.82,3.68,0.1
972,100.0,0.0,100.0,26.15,14.92,0.1
973,100.0,0.0,100.0,24.49,14.25,0.1
974,94.0,0.0,100.0,48.29,13.57,0.1
975,58.0,0.0,100.0,35.51,2.88,0.1
976,50.0,0.02,98.0,45.03,2.03,0.1
977,86.0,0.01,99.0,41.24,7.86,0.1
978,80.0,0.0,100.0,46.01,6.53,0.1
979,70.0,0.0,100.0,71.02,1.76,0.1
980,100.0,0.0,100.0,59.52,9.4,0.1
981,78.0,0.0,100.0,44.06,2.61,0.1
982,94.0,0.0,100.0,62.16,12.4,0.1
983,88.0,0.0,100.0,73.95,5.37,0.1
984,100.0,0.0,100.0,59.91,14.56,1.12
985,98.0,0.0,100.0,33.0,14.4,0.1
986,92.0,0.01,99.0,39.71,8.02,0.1
987,96.0,0.0,100.0,46.28,6.56,0.1
988,88.0,0.0,100.0,30.69,7.62,0.1
989,64.0,0.0,100.0,48.29,2.16,0.1
990,98.0,0.01,99.0,54.79,4.85,0.1
991,84.0,0.0,100.0,57.58,4.69,0.1
992,94.0,0.0,100.0,78.11,9.88,0.1
993,98.0,0.0,100.0,32.7,5.5,0.1
994,78.0,0.01,99.0,42.15,2.4,0.1
995,92.0,0.01,99.0,52.3,7.26,0.1
996,94.0,0.0,100.0,20.92,7.23,0.1
997,86.0,0.0,100.0,46.35,3.68,0.1
998,88.0,0.0,100.0,34.71,7.14,0.1
999,92.0,0.0,100.0,25.52,7.44,0.1
1000,96.0,0.01,99.0,37.52,14.65,0.1
1001,92.0,0.0,100.0,50.09,5.13,0.1
1002,68.0,0.0,100.0,29.01,4.36,0.1
1003,98.0,0.0,100.0,30.14,7.76,0.1
1004,80.0,0.0,100.0,57.44,8.14,1.14
1005,74.0,0.0,100.0,37.53,4.48,0.1
1006,100.0,0.0,100.0,20.04,7.84,0.1
1007,90.0,0.0,100.0,59.66,5.72,0.1
1008,64.0,0.0,100.0,32.13,3.12,0.1
1009,76.0,0.0,100.0,61.3,8.65,0.1
1010,82.0,0.0,100.0,45.87,4.46,0.1
1011,96.0,0.0,100.0,53.94,14.58,0.1
1012,96.0,0.02,98.0,32.34,12.68,0.1
1013,96.0,0.01,99.0,32.34,7.25,0.1
1014,94.0,0.01,99.0,46.64,7.22,0.1
1015,76.0,0.0,100.0,25.44,5.36,0.1
1016,78.0,0.0,100.0,26.94,3.15,0.1
1017,98.0,0.0,100.0,34.22,14.53,0.1
1018,98.0,0.0,100.0,28.49,11.44,0.1
1019,100.0,0.0,100.0,63.78,16.0,0.1
1020,76.0,0.0,100.0,67.93,2.98,0.1
1021,98.0,0.0,100.0,69.89,9.4,0.1
1022,78.0,0.02,98.0,72.64,3.8,0.1
1023,96.0,0.0,100.0,29.42,7.58,0.1
1024,98.0,0.0,100.0,58.51,7.65,0.1
1025,98.0,0.0,100.0,41.82,14.18,0.1
1026,94.0,0.0,100.0,61.1,8.12,0.1
1027,92.0,0.01,99.0,40.47,10.25,0.1
1028,94.0,0.0,100.0,29.09,14.29,0.1
1029,98.0,0.0,100.0,49.89,14.78,0.1
1030,94.0,0.0,100.0,47.18,8.37,0.1
1031,88.0,0.0,100.0,70.66,6.76,0.1
1032,96.0,0.01,99.0,35.43,7.21,0.1
1033,100.0,0.0,100.0,37.43,7.56,0.1
1034,98.0,0.0,100.0,59.24,6.82,0.1
1035,94.0,0.0,100.0,56.39,7.86,0.1
1036,96.0,0.01,99.0,37.84,7.72,0.1
1037,96.0,0.0,100.0,58.13,9.05,0.1
1038,78.0,0.0,100.0,38.22,4.1,0.1
1039,100.0,0.0,100.0,39.75,6.16,0.1
1040,74.0,0.01,99.0,36.92,4.57,0.1
1041,70.0,0.0,100.0,67.63,3.76,0.1
1042,98.0,0.0,100.0,49.12,9.27,0.1
1043,94.0,0.01,99.0,35.21,14.46,0.1
1044,72.0,0.0,100.0,21.05,1.9,0.1
1045,88.0,0.0,100.0,62.66,5.3,1.13
1046,96.0,0.01,99.0,17.6,5.8,0.1
1047,58.0,0.0,100.0,34.44,2.4,0.1
1048,92.0,0.0,100.0,91.88,6.69,0.11
1049,78.0,0.0,100.0,58.41,3.45,0.1
1050,78.0,0.0,100.0,47.22,2.68,0.1
1051,98.0,0.0,100.0,32.12,15.02,0.1
1052,86.0,0.01,99.0,57.97,11.03,0.1
1053,92.0,0.0,100.0,39.71,6.21,0.1
1054,96.0,0.0,100.0,34.35,8.34,0.1
1055,96.0,0.0,100.0,56.49,7.26,0.1
1056,98.0,0.0,100.0,61.29,8.2,0.1
1057,66.0,0.0,100.0,70.13,2.9,0.1
1058,86.0,0.01,99.0,55.51,7.69,0.1
1059,72.0,0.01,99.0,50.07,4.16,0.1
1060,96.0,0.0,100.0,32.32,12.88,0.1
1061,84.0,0.01,99.0,44.5,3.42,0.1
1062,84.0,0.0,100.0,25.47,4.4,0.1
1063,94.0,0.0,100.0,47.56,12.92,0.1
1064,92.0,0.0,100.0,61.2,11.26,0.1
