episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,executionTime
533,80.0,0.0,100.0,57.38,8.62,1.19
534,72.0,0.0,100.0,62.3,10.85,0.09
535,80.0,0.0,100.0,61.41,5.23,0.09
536,88.0,0.01,99.0,40.89,1.71,0.1
537,74.0,0.0,100.0,59.56,3.7,0.09
538,88.0,0.01,99.0,34.36,7.41,0.09
539,86.0,0.02,98.0,39.57,9.57,0.09
540,92.0,0.0,100.0,31.27,5.52,0.1
541,96.0,0.0,100.0,30.3,4.12,0.1
542,94.0,0.0,100.0,31.69,8.63,0.1
543,84.0,0.02,98.0,41.27,8.59,0.09
544,84.0,0.0,100.0,47.17,7.19,0.09
545,86.0,0.0,100.0,41.56,1.64,0.1
546,94.0,0.0,100.0,37.0,3.53,0.1
547,86.0,0.0,100.0,45.58,7.19,0.1
548,72.0,0.0,100.0,70.4,5.31,0.1
549,100.0,0.0,100.0,18.77,12.62,0.1
550,86.0,0.0,100.0,54.66,4.59,0.1
551,86.0,0.0,100.0,67.09,3.35,0.1
552,86.0,0.0,100.0,54.94,4.22,0.1
553,82.0,0.0,100.0,47.9,11.3,1.19
554,94.0,0.0,100.0,34.36,7.44,0.09
555,90.0,0.0,100.0,40.98,5.76,0.1
556,98.0,0.0,100.0,37.13,10.09,0.1
557,84.0,0.0,100.0,67.74,6.86,0.1
558,70.0,0.0,100.0,77.29,5.15,0.1
559,78.0,0.0,100.0,63.73,7.21,0.1
560,86.0,0.0,100.0,36.83,12.4,0.1
561,88.0,0.0,100.0,70.91,2.95,0.1
562,82.0,0.0,100.0,61.28,13.36,0.1
563,88.0,0.01,99.0,49.86,8.45,0.1
564,90.0,0.0,100.0,39.61,11.24,0.1
565,92.0,0.0,100.0,42.2,3.31,0.1
566,96.0,0.0,100.0,33.57,11.65,0.1
567,80.0,0.01,99.0,50.57,8.31,0.1
568,66.0,0.0,100.0,77.49,11.44,0.1
569,72.0,0.0,100.0,76.05,2.64,0.1
570,90.0,0.0,100.0,50.19,11.38,0.1
571,72.0,0.02,98.0,53.23,5.43,0.1
572,90.0,0.01,99.0,54.38,6.51,0.1
573,94.0,0.0,100.0,42.35,5.48,0.09
574,96.0,0.0,100.0,20.32,5.67,1.2
575,68.0,0.0,100.0,71.98,6.27,0.09
576,72.0,0.0,100.0,71.16,8.74,0.09
577,94.0,0.01,99.0,38.44,5.49,0.1
578,96.0,0.0,100.0,16.61,6.67,0.1
579,74.0,0.0,100.0,76.11,9.82,0.1
580,96.0,0.0,100.0,29.93,2.41,0.09
581,86.0,0.01,99.0,42.22,10.26,0.09
582,86.0,0.0,100.0,40.28,4.06,0.1
583,86.0,0.0,100.0,60.95,3.35,0.1
584,78.0,0.01,99.0,57.45,2.71,0.09
585,82.0,0.0,100.0,47.02,8.81,0.1
586,74.0,0.0,100.0,65.24,6.08,0.1
587,84.0,0.01,99.0,52.09,3.92,0.11
588,80.0,0.0,100.0,64.34,7.06,0.11
589,90.0,0.0,100.0,53.03,2.47,0.1
590,94.0,0.0,100.0,27.03,3.49,0.1
591,98.0,0.0,100.0,27.82,6.65,0.1
592,82.0,0.01,99.0,46.79,2.26,0.1
593,98.0,0.0,100.0,25.46,10.78,0.1
594,84.0,0.0,100.0,43.36,5.06,1.2
595,78.0,0.0,100.0,77.42,9.14,0.09
596,90.0,0.0,100.0,51.2,7.0,0.09
597,88.0,0.0,100.0,41.51,1.78,0.1
598,92.0,0.0,100.0,33.67,6.1,0.1
599,92.0,0.0,100.0,25.67,14.64,0.09
600,98.0,0.0,100.0,21.32,8.78,0.1
601,88.0,0.0,100.0,44.66,3.33,0.1
602,82.0,0.01,99.0,70.81,10.87,0.1
603,76.0,0.0,100.0,65.01,7.93,0.1
604,86.0,0.0,100.0,45.57,3.76,0.11
605,94.0,0.0,100.0,38.8,6.36,0.1
606,80.0,0.0,100.0,68.8,3.57,0.1
607,90.0,0.0,100.0,42.91,2.38,0.1
608,80.0,0.0,100.0,66.07,4.46,0.09
609,88.0,0.0,100.0,57.36,7.2,0.09
610,96.0,0.0,100.0,40.77,11.56,0.1
611,92.0,0.0,100.0,33.27,2.42,0.1
612,82.0,0.01,99.0,59.91,8.33,0.1
613,96.0,0.0,100.0,48.37,7.51,0.1
614,90.0,0.0,100.0,52.28,14.32,0.1
615,82.0,0.03,97.0,45.53,6.11,1.2
616,84.0,0.01,99.0,49.88,1.33,0.1
617,94.0,0.0,100.0,44.17,10.94,0.09
618,88.0,0.01,99.0,35.31,6.57,0.09
619,84.0,0.0,100.0,54.91,10.63,0.1
620,86.0,0.02,98.0,57.68,1.74,0.1
621,86.0,0.0,100.0,54.86,6.21,0.1
622,74.0,0.0,100.0,65.03,4.68,0.1
623,90.0,0.0,100.0,52.4,3.68,0.09
624,94.0,0.01,99.0,39.67,9.94,0.1
625,86.0,0.0,100.0,48.54,5.68,0.1
626,94.0,0.01,99.0,21.09,13.12,0.1
627,86.0,0.0,100.0,32.06,6.1,0.1
628,94.0,0.0,100.0,33.99,5.36,0.09
629,68.0,0.02,98.0,69.77,1.34,0.1
630,96.0,0.0,100.0,43.27,3.47,0.1
631,96.0,0.0,100.0,43.13,9.37,0.1
632,84.0,0.01,99.0,54.5,5.74,0.1
633,94.0,0.0,100.0,33.29,3.38,0.1
634,90.0,0.0,100.0,37.34,4.94,0.09
635,88.0,0.0,100.0,35.95,3.58,1.2
636,74.0,0.01,99.0,66.13,13.13,0.09
637,88.0,0.0,100.0,49.35,4.18,0.1
638,98.0,0.0,100.0,25.55,6.08,0.1
639,96.0,0.0,100.0,31.48,9.37,0.1
640,94.0,0.0,100.0,37.2,6.14,0.1
641,92.0,0.01,99.0,47.54,7.98,0.09
642,98.0,0.0,100.0,40.27,11.45,0.1
643,90.0,0.0,100.0,39.58,5.23,0.1
644,94.0,0.0,100.0,49.0,2.94,0.1
645,72.0,0.0,100.0,66.03,1.86,0.1
646,78.0,0.01,99.0,53.02,9.19,0.09
647,88.0,0.0,100.0,40.06,4.72,0.1
648,80.0,0.0,100.0,54.43,10.05,0.1
649,100.0,0.0,100.0,15.71,4.65,0.11
650,96.0,0.0,100.0,34.69,5.42,0.09
651,76.0,0.0,100.0,64.6,9.98,0.1
652,94.0,0.0,100.0,37.28,8.9,0.09
653,84.0,0.01,99.0,44.48,5.66,0.09
654,90.0,0.01,99.0,38.91,2.4,0.1
655,96.0,0.0,100.0,30.21,5.68,0.1
656,80.0,0.0,100.0,48.36,1.84,1.22
657,94.0,0.0,100.0,45.35,6.55,0.1
658,90.0,0.0,100.0,36.43,10.64,0.1
659,88.0,0.03,97.0,24.27,9.24,0.1
660,88.0,0.0,100.0,67.36,6.44,0.1
661,82.0,0.02,98.0,34.71,5.88,0.1
662,86.0,0.0,100.0,44.16,7.07,0.1
663,98.0,0.0,100.0,28.12,13.54,0.1
664,88.0,0.01,99.0,61.1,6.95,0.1
665,88.0,0.06,94.0,11.9,7.78,0.1
666,82.0,0.0,100.0,58.86,9.4,0.1
667,88.0,0.01,99.0,58.08,4.39,0.1
668,92.0,0.0,100.0,39.63,10.89,0.1
669,88.0,0.01,99.0,56.23,3.62,0.1
670,98.0,0.0,100.0,29.6,2.42,0.1
671,88.0,0.0,100.0,49.71,3.26,0.1
672,96.0,0.0,100.0,31.63,8.34,0.1
673,96.0,0.01,99.0,15.49,4.04,0.1
674,76.0,0.0,100.0,56.01,9.69,0.1
675,92.0,0.02,98.0,33.95,1.92,0.1
676,98.0,0.0,100.0,31.14,13.28,1.2
677,88.0,0.0,100.0,37.06,12.61,0.1
678,98.0,0.0,100.0,28.8,7.3,0.1
679,94.0,0.02,98.0,24.05,2.34,0.1
680,100.0,0.0,100.0,25.88,4.32,0.1
681,94.0,0.0,100.0,28.8,4.97,0.1
682,88.0,0.0,100.0,44.49,3.08,0.1
683,58.0,0.01,99.0,81.16,1.43,0.1
684,94.0,0.0,100.0,38.95,4.22,0.1
685,92.0,0.0,100.0,51.91,6.79,0.1
686,82.0,0.0,100.0,51.47,11.2,0.09
687,98.0,0.0,100.0,25.32,3.38,0.1
688,86.0,0.0,100.0,49.88,3.76,0.1
689,86.0,0.0,100.0,54.43,7.57,0.1
690,96.0,0.01,99.0,40.71,8.92,0.1
691,100.0,0.0,100.0,28.83,9.86,0.1
692,80.0,0.01,99.0,55.58,10.83,0.1
693,84.0,0.0,100.0,56.47,3.86,0.09
694,74.0,0.0,100.0,64.55,7.6,0.1
695,86.0,0.01,99.0,55.01,4.1,0.1
696,82.0,0.01,99.0,58.14,11.09,0.1
697,86.0,0.0,100.0,59.23,11.28,1.21
698,96.0,0.0,100.0,27.11,3.52,0.1
699,76.0,0.0,100.0,64.83,7.28,0.1
700,92.0,0.0,100.0,45.62,3.34,0.1
701,98.0,0.0,100.0,38.72,3.38,0.1
702,84.0,0.0,100.0,46.87,8.79,0.1
703,84.0,0.0,100.0,52.77,4.0,0.1
704,90.0,0.0,100.0,40.44,6.32,0.1
705,80.0,0.01,99.0,44.33,1.39,0.1
706,86.0,0.0,100.0,62.8,5.34,0.1
707,96.0,0.0,100.0,24.73,5.93,0.1
708,94.0,0.01,99.0,30.23,11.29,0.09
709,90.0,0.0,100.0,42.97,7.41,0.09
710,78.0,0.0,100.0,44.3,6.66,0.1
711,86.0,0.0,100.0,59.9,5.25,0.09
712,90.0,0.0,100.0,41.54,10.24,0.09
713,86.0,0.0,100.0,37.92,5.76,0.09
714,88.0,0.0,100.0,45.57,4.39,0.09
715,92.0,0.02,98.0,36.56,9.63,0.09
716,90.0,0.0,100.0,31.38,4.04,0.1
717,70.0,0.0,100.0,73.06,6.82,1.19
718,88.0,0.0,100.0,37.56,7.68,0.1
719,98.0,0.0,100.0,27.92,5.42,0.1
720,100.0,0.0,100.0,28.27,5.93,0.09
721,86.0,0.0,100.0,54.47,5.7,0.09
722,84.0,0.0,100.0,54.92,7.77,0.09
723,92.0,0.01,99.0,34.32,8.18,0.09
724,88.0,0.02,98.0,44.08,2.77,0.09
725,82.0,0.0,100.0,66.5,2.22,0.09
726,92.0,0.0,100.0,44.98,2.94,0.1
727,100.0,0.0,100.0,19.38,8.27,0.09
728,90.0,0.0,100.0,31.8,3.7,0.1
729,78.0,0.01,99.0,58.23,2.62,0.1
730,90.0,0.0,100.0,37.18,3.86,0.1
731,98.0,0.0,100.0,24.76,10.53,0.1
732,90.0,0.01,99.0,27.85,5.79,0.1
733,90.0,0.01,99.0,38.31,9.93,0.1
734,88.0,0.0,100.0,64.03,2.17,0.1
735,100.0,0.0,100.0,32.06,3.54,0.1
736,66.0,0.0,100.0,89.49,2.07,0.1
737,76.0,0.0,100.0,67.31,4.88,0.09
738,98.0,0.01,99.0,28.36,6.23,1.18
739,88.0,0.0,100.0,51.93,8.51,0.09
740,82.0,0.0,100.0,47.38,5.14,0.09
741,94.0,0.0,100.0,36.56,4.15,0.1
742,94.0,0.0,100.0,38.44,11.56,0.1
743,88.0,0.0,100.0,51.47,2.34,0.1
744,94.0,0.0,100.0,53.92,2.2,0.1
745,96.0,0.0,100.0,23.08,7.77,0.1
746,88.0,0.0,100.0,44.0,2.82,0.09
747,96.0,0.0,100.0,35.77,7.2,0.09
748,84.0,0.0,100.0,52.8,3.39,0.1
749,68.0,0.0,100.0,89.32,8.44,0.09
750,98.0,0.0,100.0,40.78,13.76,0.1
751,98.0,0.0,100.0,43.78,1.81,0.1
752,80.0,0.0,100.0,51.28,6.32,0.1
753,90.0,0.02,98.0,34.07,3.7,0.1
754,72.0,0.0,100.0,61.11,5.48,0.1
755,80.0,0.0,100.0,60.66,10.08,0.09
756,94.0,0.01,99.0,45.32,1.94,0.1
757,82.0,0.0,100.0,64.25,5.22,0.09
758,84.0,0.0,100.0,52.45,6.9,1.19
759,92.0,0.01,99.0,28.8,7.34,0.1
760,88.0,0.01,99.0,36.36,2.3,0.1
761,94.0,0.02,98.0,35.73,4.09,0.1
762,96.0,0.0,100.0,46.52,11.08,0.1
763,90.0,0.0,100.0,36.82,4.7,0.1
764,84.0,0.0,100.0,43.48,3.93,0.1
765,96.0,0.0,100.0,24.89,12.64,0.09
766,98.0,0.0,100.0,23.77,3.25,0.1
767,96.0,0.0,100.0,29.29,12.0,0.1
768,86.0,0.0,100.0,57.7,5.36,0.1
769,82.0,0.01,99.0,53.1,2.62,0.1
770,86.0,0.0,100.0,47.19,3.63,0.09
771,98.0,0.0,100.0,42.52,8.43,0.1
772,88.0,0.0,100.0,45.31,5.49,0.1
773,82.0,0.0,100.0,86.62,11.05,0.1
774,90.0,0.01,99.0,35.42,12.44,0.1
775,78.0,0.0,100.0,58.35,8.27,0.1
776,80.0,0.0,100.0,49.44,4.47,0.1
777,90.0,0.0,100.0,51.22,2.48,0.1
778,86.0,0.01,99.0,61.47,3.35,0.09
779,90.0,0.0,100.0,35.01,2.6,1.17
780,98.0,0.0,100.0,23.47,12.1,0.1
781,86.0,0.0,100.0,38.81,6.14,0.09
782,84.0,0.0,100.0,44.6,5.95,0.09
783,84.0,0.0,100.0,45.6,4.73,0.09
784,92.0,0.0,100.0,35.0,6.18,0.1
785,98.0,0.0,100.0,40.97,3.95,0.1
786,96.0,0.01,99.0,23.92,8.15,0.1
787,86.0,0.01,99.0,47.59,9.29,0.1
788,96.0,0.0,100.0,32.89,14.37,0.1
789,72.0,0.0,100.0,66.7,5.24,0.09
790,86.0,0.0,100.0,48.55,6.9,0.1
791,90.0,0.0,100.0,30.32,13.39,0.09
792,94.0,0.0,100.0,30.74,6.59,0.09
793,78.0,0.0,100.0,64.9,2.94,0.1
794,84.0,0.0,100.0,55.63,14.18,0.1
795,78.0,0.0,100.0,57.65,3.01,0.1
796,90.0,0.0,100.0,41.79,7.92,0.1
797,88.0,0.0,100.0,39.87,3.7,0.09
798,98.0,0.0,100.0,25.52,10.71,0.1
799,92.0,0.01,99.0,25.43,11.55,1.19
800,90.0,0.0,100.0,40.44,5.2,0.1
801,84.0,0.0,100.0,54.75,4.17,0.1
802,94.0,0.01,99.0,28.87,14.22,0.09
803,78.0,0.0,100.0,59.41,6.51,0.1
804,100.0,0.0,100.0,21.67,3.64,0.09
805,84.0,0.0,100.0,45.51,7.86,0.09
806,86.0,0.0,100.0,63.22,3.81,0.1
807,92.0,0.0,100.0,21.6,3.81,0.1
808,94.0,0.01,99.0,27.78,3.52,0.1
809,86.0,0.02,98.0,50.48,4.44,0.09
810,78.0,0.0,100.0,61.91,1.86,0.1
811,96.0,0.0,100.0,35.76,2.91,0.1
812,84.0,0.01,99.0,56.05,7.5,0.1
813,78.0,0.0,100.0,48.54,8.1,0.09
814,80.0,0.0,100.0,59.37,2.59,0.1
815,88.0,0.02,98.0,36.22,6.57,0.09
816,90.0,0.0,100.0,47.31,3.76,0.1
817,88.0,0.0,100.0,49.06,3.38,0.1
818,82.0,0.0,100.0,75.43,5.91,0.1
819,76.0,0.01,99.0,44.77,10.83,0.09
820,86.0,0.01,99.0,36.8,6.24,1.19
821,96.0,0.0,100.0,27.7,6.56,0.09
822,74.0,0.01,99.0,64.54,3.28,0.1
823,82.0,0.0,100.0,44.43,8.76,0.09
824,98.0,0.01,99.0,12.34,10.36,0.1
825,92.0,0.0,100.0,27.18,7.65,0.1
826,96.0,0.0,100.0,39.05,6.27,0.1
827,96.0,0.01,99.0,30.95,4.7,0.1
828,74.0,0.01,99.0,58.87,7.56,0.1
829,88.0,0.0,100.0,44.68,3.58,0.1
830,94.0,0.0,100.0,43.24,6.85,0.1
831,80.0,0.0,100.0,48.34,2.41,0.1
832,94.0,0.0,100.0,33.86,14.2,0.1
833,88.0,0.0,100.0,44.98,6.76,0.1
834,88.0,0.0,100.0,41.82,4.94,0.09
835,92.0,0.02,98.0,37.74,5.13,0.1
836,92.0,0.0,100.0,40.95,3.9,0.1
837,96.0,0.0,100.0,31.19,12.36,0.09
838,78.0,0.0,100.0,68.32,2.72,0.09
839,62.0,0.0,100.0,92.21,3.29,0.1
840,90.0,0.01,99.0,28.22,7.38,1.19
841,78.0,0.0,100.0,54.78,8.39,0.1
842,82.0,0.0,100.0,48.22,4.32,0.1
843,100.0,0.0,100.0,20.56,4.28,0.1
844,66.0,0.01,99.0,89.69,1.76,0.11
845,68.0,0.01,99.0,79.92,3.24,0.1
846,86.0,0.01,99.0,63.92,5.46,0.1
847,82.0,0.0,100.0,59.43,5.25,0.09
848,100.0,0.0,100.0,12.92,4.84,0.1
849,62.0,0.01,99.0,78.97,9.04,0.09
850,94.0,0.02,98.0,26.89,7.27,0.1
851,88.0,0.01,99.0,35.9,4.08,0.1
852,92.0,0.0,100.0,29.16,9.09,0.09
853,98.0,0.0,100.0,22.3,10.82,0.1
854,100.0,0.0,100.0,16.58,5.17,0.1
855,100.0,0.0,100.0,14.8,2.96,0.1
856,80.0,0.01,99.0,47.4,7.68,0.1
857,100.0,0.0,100.0,19.03,5.64,0.1
858,90.0,0.0,100.0,37.14,1.94,0.1
859,82.0,0.0,100.0,63.3,6.75,0.1
860,94.0,0.02,98.0,38.35,8.71,0.1
861,94.0,0.0,100.0,40.21,8.58,1.2
862,90.0,0.02,98.0,32.95,2.06,0.09
863,82.0,0.01,99.0,40.09,7.07,0.1
864,96.0,0.01,99.0,17.47,9.43,0.1
865,88.0,0.0,100.0,33.55,3.39,0.1
866,80.0,0.01,99.0,51.65,13.11,0.09
867,92.0,0.0,100.0,28.87,2.37,0.09
868,86.0,0.0,100.0,41.97,7.08,0.09
869,94.0,0.0,100.0,59.59,6.6,0.1
870,88.0,0.0,100.0,47.17,4.7,0.09
871,88.0,0.0,100.0,43.88,13.93,0.1
872,98.0,0.0,100.0,19.9,7.1,0.1
873,98.0,0.0,100.0,30.91,3.99,0.1
874,92.0,0.0,100.0,49.86,2.79,0.1
875,88.0,0.02,98.0,25.07,6.29,0.1
876,86.0,0.01,99.0,49.04,4.91,0.1
877,80.0,0.0,100.0,54.47,3.5,0.1
878,90.0,0.0,100.0,32.07,2.32,0.1
879,86.0,0.0,100.0,46.65,7.06,0.1
880,94.0,0.0,100.0,38.38,1.44,0.1
881,72.0,0.01,99.0,72.47,6.3,1.17
882,96.0,0.0,100.0,26.42,10.38,0.1
883,100.0,0.0,100.0,33.02,5.9,0.09
884,88.0,0.0,100.0,35.84,7.8,0.1
885,94.0,0.0,100.0,33.44,2.11,0.09
886,94.0,0.0,100.0,56.73,4.0,0.09
887,80.0,0.0,100.0,54.71,11.54,0.1
888,96.0,0.0,100.0,38.0,2.89,0.1
889,92.0,0.0,100.0,33.54,5.75,0.09
890,84.0,0.0,100.0,60.71,13.14,0.1
891,88.0,0.01,99.0,47.73,1.9,0.1
892,70.0,0.0,100.0,68.27,3.77,0.1
893,84.0,0.0,100.0,30.49,7.91,0.09
894,84.0,0.0,100.0,50.34,4.54,0.09
895,96.0,0.0,100.0,39.28,2.58,0.09
896,72.0,0.0,100.0,70.19,4.63,0.1
897,84.0,0.01,99.0,29.77,7.39,0.1
898,76.0,0.0,100.0,49.7,2.38,0.1
899,82.0,0.0,100.0,60.41,2.06,0.1
900,86.0,0.0,100.0,86.72,5.99,0.1
901,84.0,0.0,100.0,64.97,3.78,0.1
902,90.0,0.0,100.0,53.47,5.82,1.2
903,86.0,0.0,100.0,41.89,2.99,0.1
904,96.0,0.0,100.0,32.85,3.91,0.1
905,86.0,0.01,99.0,43.87,4.49,0.1
906,70.0,0.0,100.0,63.09,2.52,0.1
907,96.0,0.0,100.0,38.01,7.59,0.09
908,90.0,0.0,100.0,41.37,10.51,0.1
909,90.0,0.01,99.0,33.14,9.84,0.1
910,86.0,0.02,98.0,43.27,2.64,0.09
911,94.0,0.0,100.0,31.59,4.76,0.1
912,76.0,0.0,100.0,65.57,14.56,0.1
913,86.0,0.0,100.0,49.56,5.92,0.09
914,90.0,0.02,98.0,26.41,4.76,0.1
915,86.0,0.02,98.0,21.58,8.16,0.1
916,84.0,0.0,100.0,53.24,4.49,0.09
917,92.0,0.0,100.0,38.03,9.31,0.1
918,94.0,0.0,100.0,23.47,7.72,0.1
919,90.0,0.0,100.0,38.37,4.62,0.1
920,88.0,0.0,100.0,55.47,8.6,0.1
921,98.0,0.0,100.0,36.91,4.22,0.1
922,82.0,0.01,99.0,52.13,2.52,1.21
923,88.0,0.0,100.0,36.7,3.92,0.09
924,88.0,0.01,99.0,42.88,12.85,0.09
925,76.0,0.0,100.0,74.28,6.72,0.1
926,82.0,0.01,99.0,43.86,4.33,0.1
927,98.0,0.0,100.0,23.1,4.89,0.09
928,88.0,0.0,100.0,34.38,4.92,0.1
929,90.0,0.0,100.0,36.28,3.15,0.1
930,76.0,0.0,100.0,70.38,4.12,0.1
931,92.0,0.01,99.0,41.11,7.52,0.1
932,90.0,0.0,100.0,32.8,15.19,0.1
933,94.0,0.0,100.0,21.62,8.99,0.1
934,94.0,0.0,100.0,32.72,3.92,0.1
935,86.0,0.0,100.0,59.1,6.81,0.11
936,100.0,0.0,100.0,18.96,8.4,0.1
937,92.0,0.0,100.0,31.37,4.2,0.1
938,96.0,0.0,100.0,24.3,2.86,0.1
939,94.0,0.0,100.0,26.89,5.4,0.1
940,94.0,0.0,100.0,36.96,3.48,0.1
941,90.0,0.01,99.0,40.49,5.99,0.1
942,92.0,0.0,100.0,30.72,2.71,0.1
943,90.0,0.0,100.0,43.7,6.59,1.18
944,92.0,0.0,100.0,50.42,2.26,0.1
945,92.0,0.0,100.0,19.69,4.41,0.1
946,88.0,0.0,100.0,39.35,6.96,0.09
947,86.0,0.01,99.0,40.5,8.87,0.1
948,94.0,0.0,100.0,26.95,7.75,0.1
949,98.0,0.0,100.0,36.48,4.59,0.1
950,72.0,0.0,100.0,79.12,1.44,0.1
951,84.0,0.0,100.0,53.91,2.34,0.09
952,98.0,0.0,100.0,37.88,2.26,0.09
953,70.0,0.0,100.0,77.74,4.12,0.09
954,92.0,0.0,100.0,45.07,5.92,0.09
955,82.0,0.0,100.0,49.39,5.47,0.09
956,88.0,0.0,100.0,64.8,7.07,0.09
957,90.0,0.0,100.0,26.36,5.09,0.09
958,82.0,0.0,100.0,69.08,1.84,0.09
959,80.0,0.0,100.0,63.79,6.62,0.09
960,96.0,0.0,100.0,23.44,8.3,0.09
961,90.0,0.0,100.0,42.79,10.29,0.1
962,84.0,0.0,100.0,47.83,4.62,0.09
963,76.0,0.0,100.0,42.18,2.0,1.21
964,96.0,0.0,100.0,32.39,8.86,0.09
965,66.0,0.0,100.0,90.21,6.22,0.1
966,88.0,0.01,99.0,50.52,10.88,0.1
967,76.0,0.02,98.0,54.97,11.46,0.1
968,84.0,0.0,100.0,52.32,2.0,0.1
969,92.0,0.0,100.0,28.62,7.82,0.1
970,86.0,0.0,100.0,68.02,3.23,0.1
971,96.0,0.0,100.0,40.73,8.32,0.09
972,92.0,0.0,100.0,32.75,8.87,0.09
973,94.0,0.0,100.0,32.63,4.23,0.1
974,70.0,0.0,100.0,74.72,5.65,0.09
975,76.0,0.0,100.0,81.16,11.5,0.1
976,94.0,0.02,98.0,16.35,3.52,0.1
977,90.0,0.0,100.0,33.92,9.6,0.1
978,84.0,0.0,100.0,51.66,14.11,0.09
979,90.0,0.01,99.0,37.4,10.69,0.09
980,98.0,0.0,100.0,18.0,2.32,0.1
981,92.0,0.0,100.0,53.98,9.46,0.1
982,80.0,0.02,98.0,29.69,3.25,0.1
983,96.0,0.0,100.0,42.34,5.87,0.1
984,86.0,0.0,100.0,56.31,7.48,1.19
985,98.0,0.0,100.0,44.44,5.56,0.09
986,98.0,0.0,100.0,25.58,7.72,0.1
987,84.0,0.0,100.0,46.92,2.6,0.1
988,86.0,0.04,96.0,40.12,6.3,0.09
989,76.0,0.01,99.0,72.3,5.84,0.09
990,98.0,0.0,100.0,36.56,7.33,0.09
991,96.0,0.01,99.0,15.14,8.13,0.09
992,84.0,0.0,100.0,42.93,1.88,0.09
993,92.0,0.0,100.0,35.62,1.91,0.1
994,92.0,0.0,100.0,36.2,11.65,0.1
995,86.0,0.0,100.0,43.8,14.78,0.09
996,88.0,0.0,100.0,68.06,7.84,0.1
997,100.0,0.0,100.0,23.82,5.82,0.1
998,84.0,0.0,100.0,41.73,4.5,0.1
999,86.0,0.0,100.0,45.52,4.88,0.09
1000,88.0,0.0,100.0,45.04,5.79,0.09
1001,80.0,0.01,99.0,49.28,2.59,0.09
1002,94.0,0.0,100.0,41.27,6.51,0.1
1003,82.0,0.0,100.0,49.76,13.6,0.1
1004,72.0,0.0,100.0,72.29,4.77,1.2
1005,94.0,0.0,100.0,38.7,4.84,0.09
1006,96.0,0.0,100.0,38.39,2.58,0.09
1007,86.0,0.0,100.0,45.17,6.25,0.1
1008,90.0,0.01,99.0,42.42,6.48,0.1
1009,84.0,0.0,100.0,41.66,6.97,0.09
1010,92.0,0.04,96.0,36.14,2.3,0.1
1011,94.0,0.0,100.0,36.67,4.57,0.09
1012,100.0,0.0,100.0,30.57,7.39,0.1
1013,88.0,0.02,98.0,35.66,9.59,0.1
1014,96.0,0.0,100.0,19.58,14.34,0.1
1015,72.0,0.01,99.0,70.66,6.46,0.1
1016,92.0,0.01,99.0,29.58,5.22,0.1
1017,92.0,0.0,100.0,24.7,3.97,0.09
1018,88.0,0.0,100.0,51.85,9.9,0.1
1019,94.0,0.0,100.0,37.58,6.76,0.1
1020,80.0,0.0,100.0,31.87,8.04,0.09
1021,94.0,0.01,99.0,41.29,6.26,0.1
1022,86.0,0.0,100.0,45.12,4.12,0.1
1023,92.0,0.0,100.0,30.68,2.42,0.09
1024,82.0,0.0,100.0,46.99,12.48,0.1
1025,80.0,0.0,100.0,50.46,4.11,0.1
1026,96.0,0.0,100.0,17.41,14.92,0.09
1027,94.0,0.0,100.0,36.86,10.91,0.09
1028,82.0,0.0,100.0,51.01,4.22,0.09
1029,84.0,0.0,100.0,41.03,5.39,0.1
1030,94.0,0.0,100.0,22.02,11.92,0.09
1031,86.0,0.0,100.0,42.42,1.7,0.09
1032,98.0,0.0,100.0,27.03,12.77,0.1
1033,82.0,0.0,100.0,61.17,3.97,0.09
1034,92.0,0.0,100.0,24.53,2.24,0.1
1035,88.0,0.01,99.0,33.62,5.47,0.09
1036,94.0,0.0,100.0,23.4,4.13,0.1
1037,90.0,0.0,100.0,39.34,11.47,0.1
1038,88.0,0.0,100.0,53.31,2.48,0.09
1039,78.0,0.0,100.0,66.95,9.87,0.1
1040,88.0,0.0,100.0,40.32,7.16,0.09
1041,92.0,0.0,100.0,33.49,7.35,0.1
1042,92.0,0.01,99.0,33.55,3.62,0.09
1043,70.0,0.0,100.0,84.69,6.1,0.1
1044,90.0,0.0,100.0,33.33,6.65,0.1
1045,88.0,0.0,100.0,47.84,2.55,1.19
1046,92.0,0.0,100.0,49.7,16.0,0.09
1047,88.0,0.0,100.0,54.77,7.79,0.1
1048,94.0,0.0,100.0,36.49,6.57,0.09
1049,98.0,0.01,99.0,21.84,5.05,0.09
1050,74.0,0.01,99.0,58.85,6.21,0.09
1051,94.0,0.01,99.0,50.28,3.73,0.09
1052,90.0,0.0,100.0,44.99,7.28,0.1
1053,88.0,0.0,100.0,50.73,2.26,0.1
1054,98.0,0.01,99.0,41.38,6.22,0.1
1055,96.0,0.0,100.0,27.57,14.36,0.09
1056,62.0,0.0,100.0,91.39,3.03,0.09
1057,90.0,0.0,100.0,39.93,7.07,0.1
1058,94.0,0.0,100.0,41.38,6.21,0.1
1059,80.0,0.0,100.0,47.51,7.46,0.09
1060,84.0,0.0,100.0,41.76,2.82,0.1
1061,96.0,0.0,100.0,26.35,4.84,0.09
1062,100.0,0.0,100.0,17.96,8.88,0.09
1063,94.0,0.0,100.0,35.23,4.92,0.1
1064,88.0,0.0,100.0,51.99,11.81,0.09
1065,94.0,0.0,100.0,42.53,6.89,1.21
1066,98.0,0.0,100.0,40.47,7.32,0.1
