episode,r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,executionTime
1189,84,100,239.639679,1,3,84,0.02,98,48.62,11.67,0.23
1190,86,100,239.872236,1,2,86,0,100,51.62,2.94,0.21
1191,94,100,240.099886,1,1,94,0.02,98,16.55,8.05,0.22
1192,92,100,240.31546,1,1,92,0.01,99,42.66,9.97,0.21
1193,80,100,240.533187,1,2,80,0.03,97,68.06,8.66,0.2
1194,92,100,240.752668,1,0,92,0.01,99,39.17,4.89,0.2
1195,92,100,240.994174,1,1,92,0,100,52.16,6.46,0.21
1196,92,100,241.212823,1,0,92,0.01,99,26.52,9.55,0.23
1197,86,100,241.436211,1,2,86,0.02,98,28.54,7.94,0.2
1198,94,100,241.651246,1,1,94,0,100,39.08,12.78,0.21
1199,100,100,241.869515,1,2,100,0,100,31.4,3.65,0.2
1200,84,100,242.10181,1,0,84,0.03,97,55.67,8.88,0.2
1201,98,100,242.323188,1,3,98,0,100,36.51,9.12,0.22
1202,68,100,242.537066,1,3,68,0.04,96,81.09,13.04,0.21
1203,96,100,242.762589,1,1,96,0,100,31.43,6.76,0.2
1204,98,100,242.983772,1,3,98,0,100,26.84,15.04,0.21
1205,84,100,243.207038,1,1,84,0.01,99,53.47,8.37,0.21
1206,88,100,243.423354,1,1,88,0.03,97,43.85,5.58,0.21
1207,96,100,243.647209,1,2,96,0.01,99,25.63,2.02,0.2
1208,32,100,243.899528,1,0,32,0.04,96,112.02,7.14,0.21
1209,100,100,244.123575,1,0,100,0,100,21.39,12,0.24
1210,86,100,244.354805,1,3,86,0.03,97,37.5,4.99,0.21
1211,92,100,244.573862,1,2,92,0,100,53.98,7.69,0.21
1212,98,100,244.794605,1,3,98,0,100,27.65,5.75,0.2
1213,96,100,245.00895,1,0,96,0.01,99,23.56,10.61,0.21
1214,74,100,245.250363,1,1,74,0,100,56.03,11.16,0.2
1215,90,100,245.478443,1,0,90,0,100,54.66,9.42,0.23
1216,96,100,245.704544,1,1,96,0,100,51.08,13.04,0.21
1217,84,100,245.93651,1,1,84,0.01,99,46.37,13.23,0.21
1218,82,100,246.168604,1,1,82,0.02,98,64.95,6.4,0.22
1219,72,100,246.399394,1,3,72,0.02,98,68.77,7.87,0.22
1220,96,100,246.6193,1,2,96,0,100,21.46,3.91,0.22
1221,90,100,246.872143,1,3,90,0,100,49.6,14.64,0.21
1222,88,100,247.104976,1,1,88,0,100,38.55,4.61,0.24
1223,88,100,247.331321,1,3,88,0.02,98,46.89,3,0.22
1224,96,100,247.593435,1,3,96,0,100,43.96,10.72,0.21
1225,86,100,247.816468,1,0,86,0,100,47.65,11.92,0.25
1226,94,100,248.034476,1,0,94,0.02,98,33.42,4.18,0.21
1227,94,100,248.282094,1,0,94,0.01,99,50.9,7.95,0.2
1228,96,100,248.495038,1,0,96,0.01,99,34.3,4.99,0.23
1229,90,100,248.709555,1,2,90,0.02,98,44.52,3.08,0.2
1230,92,100,248.923429,1,2,92,0,100,51.87,5.34,0.2
1231,2,100,249.166932,1,2,2,0.1,90,160.57,4.97,0.2
1232,72,100,249.385711,1,3,72,0,100,68.72,4.62,0.23
1233,-14,100,249.637075,1,3,-14,0.09,91,189.57,6.89,0.2
1234,86,100,249.859911,1,2,86,0,100,58.61,8.93,0.24
1235,92,100,250.07917,1,1,92,0.02,98,32.08,5.18,0.21
1236,98,100,250.304255,1,0,98,0,100,44.16,3.23,0.2
1237,90,100,250.521188,1,0,90,0.01,99,54.16,9.7,0.21
1238,100,100,250.734941,1,1,100,0,100,15.48,3.43,0.2
1239,94,100,250.955218,1,3,94,0,100,37.14,7.11,0.2
1240,86,100,251.226471,1,0,86,0.03,97,45.46,6.06,0.2
1241,88,100,251.448064,1,1,88,0.03,97,57.27,4.94,0.26
1242,92,100,251.710739,1,2,92,0.01,99,48.99,1.58,0.21
1243,74,100,252.010815,1,0,74,0.01,99,58.18,12.59,0.24
1244,86,100,252.23923,1,1,86,0,100,47.38,6.05,0.28
1245,88,100,252.459799,1,3,88,0.01,99,25.86,4,0.21
1246,94,100,252.680032,1,0,94,0.01,99,37.57,8.85,0.21
1247,94,100,252.895011,1,3,94,0,100,44.26,10.28,0.2
1248,84,100,253.119519,1,1,84,0,100,58.09,4.47,0.2
1249,88,100,253.344673,1,3,88,0.04,96,20.99,4.68,0.21
1250,94,100,253.560734,1,3,94,0,100,48.86,4.37,0.21
1251,0,100,253.802965,1,3,0,0.08,92,155.46,1.43,0.2
1252,96,100,254.055164,1,2,96,0.01,99,33.04,1.97,0.23
1253,92,100,254.277415,1,1,92,0,100,64.22,8.11,0.24
1254,80,100,254.49755,1,0,80,0.02,98,49.49,2.41,0.21
1255,92,100,254.728146,1,3,92,0.01,99,35.72,7.46,0.2
1256,76,100,254.973147,1,3,76,0.01,99,68.69,5.71,0.21
1257,80,100,255.282528,1,0,80,0,100,36.89,4.14,0.23
1258,96,100,255.574214,1,1,96,0,100,28.41,6.56,0.29
1259,86,100,255.892467,1,0,86,0.01,99,50.13,4.86,0.27
1260,24,100,256.171166,1,1,24,0.05,95,129.33,6.99,0.3
1261,90,100,256.411585,1,0,90,0.01,99,29.25,4.57,0.26
1262,88,100,256.638563,1,1,88,0.03,97,47.68,3.15,0.23
1263,72,100,256.859934,1,1,72,0.01,99,79.02,10.06,0.21
1264,92,100,257.085298,1,3,92,0.01,99,52.93,9.41,0.21
1265,82,100,257.311022,1,1,82,0.01,99,52.92,13.24,0.21
1266,80,100,257.539091,1,3,80,0.02,98,70.77,14.14,0.21
1267,86,100,257.757797,1,0,86,0.02,98,53.41,4.33,0.21
1268,98,100,258.00883,1,2,98,0,100,26.5,4.61,0.2
1269,96,100,258.307928,1,0,96,0.01,99,21.39,4.82,0.24
1270,60,100,258.55583,1,2,60,0.01,99,80.88,12.48,0.28
1271,92,100,258.810536,1,1,92,0.02,98,28.24,7.31,0.23
1272,92,100,259.033137,1,2,92,0,100,63.3,8.54,0.24
1273,94,100,259.280681,1,0,94,0.01,99,52.81,13.7,0.21
1274,86,100,259.515017,1,0,86,0.03,97,42.08,1.58,0.23
1275,94,100,259.742112,1,0,94,0.02,98,42.91,6.48,0.22
1276,90,100,259.968103,1,3,90,0.01,99,37.14,4.63,0.21
1277,60,100,260.194376,1,3,60,0.02,98,94.22,9.88,0.21
1278,92,100,260.40749,1,3,92,0.01,99,52.36,6.34,0.21
1279,84,100,260.658768,1,0,84,0.02,98,72.01,1.65,0.2
1280,96,100,260.866444,1,1,96,0.01,99,20.83,6.08,0.24
1281,98,100,261.079041,1,3,98,0,100,19.46,4.8,0.19
1282,100,100,261.295494,1,1,100,0,100,16.59,4.16,0.2
1283,94,100,261.517471,1,0,94,0.01,99,30.82,4.27,0.2
1284,82,100,261.729187,1,1,82,0.01,99,44.32,3.89,0.21
1285,88,100,261.950316,1,2,88,0.02,98,35.65,6.27,0.2
1286,84,100,262.174962,1,1,84,0.01,99,56.67,7.6,0.2
1287,94,100,262.383784,1,1,94,0.02,98,37.1,7.12,0.21
1288,92,100,262.602818,1,1,92,0,100,72.5,8.23,0.19
1289,82,100,262.827575,1,3,82,0.01,99,52.89,11.07,0.2
1290,92,100,263.04284,1,1,92,0,100,27.43,9.91,0.21
1291,88,100,263.270078,1,3,88,0,100,45.57,5.89,0.2
1292,78,100,263.495629,1,3,78,0.01,99,51.48,15.52,0.21
1293,86,100,263.732999,1,0,86,0,100,51.96,8.72,0.21
1294,98,100,263.963027,1,0,98,0.01,99,25.45,9.45,0.21
1295,90,100,264.213207,1,1,90,0.01,99,51.22,5.78,0.22
1296,78,100,264.460561,1,0,78,0.02,98,53.6,3.84,0.23
1297,96,100,264.688959,1,1,96,0,100,20.03,7.85,0.23
1298,94,100,264.909517,1,1,94,0,100,20.16,2,0.21
1299,80,100,265.131342,1,1,80,0.03,97,50.94,15.4,0.21
1300,86,100,265.35533,1,2,86,0.01,99,36.63,6.34,0.21
1301,92,100,265.586524,1,1,92,0,100,44.08,4.15,0.21
1302,92,100,265.806371,1,3,92,0,100,52.56,11.44,0.22
1303,84,100,266.056668,1,0,84,0.03,97,60.11,3.44,0.2
1304,98,100,266.307859,1,0,98,0,100,21.81,4.2,0.24
1305,92,100,266.557979,1,1,92,0.02,98,38.87,4.2,0.23
1306,88,100,266.824754,1,2,88,0,100,62.06,8.15,0.23
1307,96,100,267.094761,1,0,96,0.01,99,48.82,6.83,0.25
1308,96,100,267.31446,1,2,96,0,100,47.31,9.56,0.26
1309,88,100,267.640028,1,0,88,0,100,54.97,8.58,0.21
1310,84,100,267.88052,1,1,84,0.01,99,70.38,5.48,0.31
1311,86,100,268.102652,1,2,86,0,100,59.66,3.7,0.23
1312,76,100,268.327092,1,0,76,0.01,99,53.45,6.58,0.21
1313,82,100,268.552869,1,2,82,0.01,99,46.59,2.28,0.21
1314,90,100,268.779971,1,2,90,0.02,98,24.85,3.76,0.21
1315,96,100,269.050001,1,2,96,0.01,99,38.73,5.58,0.21
1316,94,100,269.318132,1,2,94,0.01,99,26.56,7.19,0.25
1317,84,100,269.574378,1,2,84,0.04,96,49.78,12.33,0.25
1318,96,100,269.834406,1,0,96,0.01,99,25.14,5.77,0.24
1319,94,100,270.054695,1,2,94,0,100,49.35,2.42,0.24
1320,98,100,270.292077,1,0,98,0.01,99,24.98,3,0.2
1321,86,100,270.519142,1,3,86,0.01,99,34.61,8.63,0.22
1322,90,100,270.750676,1,0,90,0,100,65.46,5.06,0.21
1323,94,100,270.969192,1,3,94,0.01,99,27.37,15.92,0.21
1324,90,100,271.202167,1,0,90,0,100,37.23,3.29,0.2
1325,96,100,271.426447,1,3,96,0,100,30.69,8.38,0.22
1326,88,100,271.653486,1,2,88,0,100,45.79,7.6,0.22
1327,94,100,271.940077,1,1,94,0,100,53.66,4.55,0.21
1328,90,100,272.195526,1,0,90,0.02,98,44.02,8.82,0.26
1329,90,100,272.435266,1,3,90,0.02,98,32.84,2.91,0.24
1330,88,100,272.67661,1,4,88,0.01,99,34.46,11.58,0.22
1331,98,100,272.907994,1,1,98,0,100,31.92,5.16,0.23
1332,100,100,273.122627,1,1,100,0,100,12.88,9.16,0.22
1333,98,100,273.334449,1,0,98,0,100,33.94,6.2,0.2
1334,98,100,273.550177,1,1,98,0.01,99,28.11,14.46,0.2
1335,86,100,273.755678,1,3,86,0.03,97,37.48,5.58,0.2
1336,96,100,273.980285,1,3,96,0,100,59.35,9.6,0.19
1337,90,100,274.196261,1,3,90,0,100,38.67,3.98,0.21
1338,76,100,274.417382,1,2,76,0.01,99,75.54,8.05,0.2
1339,88,100,274.646991,1,0,88,0.02,98,31.47,6.33,0.21
1340,82,100,274.866741,1,1,82,0,100,53.77,7.08,0.21
1341,38,100,275.121724,1,3,38,0.03,97,122.89,3.39,0.2
1342,78,100,275.333645,1,1,78,0.01,99,48.75,7.93,0.24
1343,90,100,275.542992,1,2,90,0,100,30.82,3.3,0.2
1344,94,100,275.75916,1,0,94,0.02,98,24.87,15.99,0.2
1345,76,100,275.973819,1,1,76,0.05,95,44.15,2.72,0.2
1346,90,100,276.192715,1,2,90,0.01,99,56.62,1.43,0.2
1347,88,100,276.419904,1,3,88,0.03,97,27.75,7.73,0.2
1348,94,100,276.665254,1,0,94,0,100,28.91,4.56,0.21
1349,92,100,276.913484,1,2,92,0.02,98,38.99,3.82,0.23
1350,90,100,277.138952,1,2,90,0.01,99,47.76,10.45,0.23
1351,82,100,277.349731,1,2,82,0.01,99,57.71,4.73,0.21
1352,76,100,277.564404,1,0,76,0.03,97,48.62,3.26,0.2
1353,86,100,277.777615,1,3,86,0.01,99,40.52,6.81,0.2
1354,88,100,277.992955,1,0,88,0.03,97,45.66,16,0.2
1355,86,100,278.205211,1,1,86,0.01,99,43.46,13.03,0.2
1356,62,100,278.448794,1,0,62,0,100,76.25,5.1,0.2
1357,86,100,278.673918,1,1,86,0.01,99,35.58,2.58,0.23
1358,88,100,278.888765,1,1,88,0.01,99,40.49,3.76,0.21
1359,98,100,279.112398,1,2,98,0,100,15.41,8,0.2
1360,92,100,279.331099,1,0,92,0,100,41.35,4.75,0.21
1361,84,100,279.554056,1,3,84,0.02,98,52.69,3.76,0.2
1362,86,100,279.770061,1,2,86,0.02,98,45.17,6.76,0.21
1363,98,100,279.993793,1,2,98,0,100,34.95,4.4,0.2
1364,92,100,280.209121,1,0,92,0.01,99,37.64,8.57,0.21
1365,92,100,280.421747,1,2,92,0.02,98,47.27,5.49,0.2
1366,94,100,280.634071,1,3,94,0.02,98,24.42,6.73,0.2
1367,94,100,280.860106,1,0,94,0.01,99,30.77,3.2,0.2
1368,50,100,281.083421,1,2,50,0.05,95,85.7,13.89,0.21
1369,96,100,281.293483,1,3,96,0,100,41.85,1.75,0.21
1370,46,100,281.516456,-1,5,46,0.07,93,96.09,8.85,0.19
1371,66,100,281.751874,1,2,66,0.02,98,66.07,1.7,0.21
1372,90,100,281.961378,1,3,90,0.03,97,41.1,8.03,0.22
1373,96,100,282.184733,1,2,96,0,100,30.67,4.86,0.19
1374,86,100,282.401294,1,1,86,0.01,99,48.13,7.6,0.21
1375,88,100,282.613676,1,3,88,0.02,98,31.2,6.96,0.2
1376,92,100,282.83866,1,1,92,0,100,29.8,7.22,0.2
1377,90,100,283.059416,1,3,90,0.01,99,46.92,11.39,0.21
1378,88,100,283.283211,1,0,88,0,100,67.68,2.26,0.21
1379,94,100,283.504047,1,1,94,0.01,99,44.59,7.73,0.21
1380,80,100,283.733686,1,1,80,0.01,99,56.4,2.88,0.21
1381,98,100,283.956943,1,0,98,0,100,32.51,7.51,0.22
1382,96,100,284.175678,1,0,96,0.01,99,19.39,2.22,0.21
1383,88,100,284.395836,1,0,88,0.02,98,53.85,5.01,0.2
1384,90,100,284.636359,1,0,90,0.01,99,42.79,3.21,0.2
1385,88,100,284.875284,1,1,88,0.03,97,52.11,2.31,0.22
1386,98,100,285.128542,1,3,98,0,100,32.06,2.58,0.22
1387,76,100,285.361031,1,1,76,0,100,73.58,7.43,0.24
1388,32,100,285.617736,1,2,32,0.09,91,127.05,14.62,0.22
1389,92,100,285.834761,1,3,92,0.02,98,22.02,3.93,0.24
1390,82,100,286.04728,1,3,82,0.02,98,63.41,3.31,0.2
1391,92,100,286.280114,1,2,92,0.01,99,44.46,9.29,0.2
1392,92,100,286.525728,1,3,92,0,100,43.11,13.12,0.22
1393,90,100,286.737936,1,2,90,0,100,50.75,5.19,0.23
1394,86,100,286.973375,1,2,86,0.02,98,53.22,6.24,0.2
1395,90,100,287.257983,1,1,90,0,100,48.37,9.16,0.22
1396,98,100,287.51017,1,1,98,0.01,99,26.54,11.45,0.27
1397,82,100,287.750364,1,2,82,0,100,70.08,2.58,0.23
1398,96,100,287.962474,1,0,96,0,100,35.65,8.9,0.22
1399,86,100,288.197235,1,3,86,0.01,99,63.66,5.53,0.2
1400,94,100,288.424776,1,1,94,0,100,34.59,10.62,0.22
1401,90,100,288.683805,1,3,90,0,100,46.34,6.38,0.21
1402,90,100,288.897378,1,0,90,0.01,99,33.77,4.81,0.24
1403,92,100,289.120247,1,3,92,0.03,97,28.01,8.48,0.2
1404,92,100,289.340088,1,1,92,0.02,98,26.16,10.95,0.21
1405,90,100,289.579035,1,2,90,0,100,53.12,8.49,0.2
1406,96,100,289.799515,1,2,96,0.01,99,30.81,6.89,0.22
1407,96,100,290.012129,1,0,96,0,100,16.82,7.86,0.21
1408,76,100,290.24379,1,1,76,0.02,98,60.39,4.42,0.2
1409,76,100,290.478819,1,4,76,0,100,62.5,8.26,0.22
1410,90,100,290.719522,1,0,90,0.02,98,33,13.88,0.22
1411,90,100,290.9383,1,3,90,0.02,98,31.37,9.36,0.23
1412,100,100,291.172368,1,3,100,0,100,22.39,4,0.2
1413,96,100,291.440872,1,2,96,0.02,98,19.75,8.55,0.22
1414,12,100,291.736094,-1,1,12,0.01,99,157.71,15.76,0.25
1415,82,100,292.009782,1,1,82,0.02,98,52.69,8.09,0.28
1416,96,100,292.263443,1,2,96,0.01,99,23.14,2.27,0.26
1417,90,100,292.492878,1,0,90,0.01,99,48.67,8.92,0.23
1418,92,100,292.791819,1,2,92,0.02,98,26.86,7.82,0.21
1419,98,100,293.02484,1,3,98,0.01,99,31.82,7.99,0.28
1420,94,100,293.260326,1,1,94,0,100,37.24,8.46,0.22
1421,78,100,293.502969,1,1,78,0.01,99,57.54,8.54,0.22
1422,72,100,293.763351,1,1,72,0.02,98,75.88,2.17,0.22
1423,68,100,293.983751,1,0,68,0.04,96,51.53,3.84,0.24
1424,70,100,294.198456,1,2,70,0.01,99,72.82,12.67,0.21
1425,90,100,294.498296,1,1,90,0,100,67.48,11.8,0.2
1426,92,100,294.735444,1,0,92,0.01,99,33.1,11.66,0.28
1427,96,100,295.000199,1,0,96,0.01,99,31.75,11.01,0.22
1428,68,100,295.313984,1,0,68,0.02,98,72.39,3.24,0.25
1429,80,100,295.655629,1,3,80,0.01,99,57.11,10.2,0.29
1430,90,100,295.895649,1,1,90,0.02,98,31.41,3.91,0.32
1431,96,100,296.227504,1,0,96,0.01,99,22.38,6.32,0.22
1432,100,100,296.54583,1,3,100,0,100,23.77,3.85,0.32
1433,88,100,296.811191,1,2,88,0,100,53.17,6.02,0.3
1434,92,100,297.041635,1,3,92,0,100,40.81,3.59,0.25
1435,76,100,297.268884,1,1,76,0.02,98,48.75,10.27,0.22
1436,92,100,297.495694,1,3,92,0.02,98,44.31,6.2,0.21
1437,64,100,297.721983,1,3,64,0.04,96,75.49,6.89,0.21
1438,92,100,297.949058,1,1,92,0,100,41.6,4.07,0.21
1439,72,100,298.169813,1,2,72,0.03,97,68.02,8.26,0.21
1440,86,100,298.384883,1,0,86,0.02,98,37.26,4.32,0.21
1441,80,100,298.618695,1,2,80,0,100,76.17,4.06,0.2
1442,92,100,298.827842,1,2,92,0,100,41.51,2,0.22
1443,82,100,299.050544,1,2,82,0.02,98,42.28,5.23,0.2
1444,90,100,299.273519,1,3,90,0,100,55.58,9.56,0.21
1445,90,100,299.498578,1,0,90,0.01,99,46.71,4,0.21
1446,92,100,299.71365,1,1,92,0.01,99,28.48,8.51,0.21
1447,80,100,299.930295,1,2,80,0.01,99,61.19,5.93,0.2
1448,88,100,300.152479,1,2,88,0.01,99,45.96,7.89,0.2
1449,88,100,300.372081,1,2,88,0.02,98,45.55,4.27,0.21
1450,94,100,300.596755,1,3,94,0.01,99,38.64,10.56,0.21
1451,90,100,300.819013,1,1,90,0.01,99,45.83,6.58,0.21
1452,100,100,301.044871,1,3,100,0,100,16.39,10.4,0.21
1453,92,100,301.276125,1,3,92,0.01,99,40.04,8,0.21
1454,84,100,301.499662,1,1,84,0,100,45.48,8.41,0.22
1455,92,100,301.721046,1,2,92,0,100,35.6,5.74,0.21
1456,86,100,301.933243,1,0,86,0.01,99,43.37,10.75,0.21
1457,92,100,302.149199,1,2,92,0.02,98,29.63,11.21,0.2
1458,90,100,302.366113,1,3,90,0.01,99,44.65,9.62,0.2
1459,84,100,302.590325,1,0,84,0,100,67.98,4.76,0.2
1460,96,100,302.809978,1,2,96,0.01,99,41.55,9.41,0.21
1461,98,100,303.023182,1,1,98,0,100,17.32,2.04,0.2
1462,88,100,303.241341,1,0,88,0.01,99,34.7,2.1,0.2
1463,98,100,303.460097,1,0,98,0,100,31.91,12.46,0.2
1464,68,100,303.695849,1,2,68,0.02,98,75.9,6.16,0.2
1465,86,100,303.921299,1,1,86,0.01,99,65.22,4.39,0.22
1466,86,100,304.140477,1,1,86,0,100,52.47,3.58,0.21
1467,96,100,304.357606,1,2,96,0.01,99,24.67,13,0.2
1468,98,100,304.578389,1,3,98,0,100,44.53,3.77,0.2
1469,68,100,304.801002,1,0,68,0.01,99,85.46,12.46,0.21
1470,82,100,305.024947,1,2,82,0.01,99,65.77,12.02,0.21
1471,62,100,305.260102,1,1,62,0,100,91.87,4.77,0.21
1472,82,100,305.478482,1,1,82,0.01,99,32.55,7.99,0.22
1473,56,100,305.7173,1,1,56,0.03,97,83.5,9.4,0.2
1474,88,100,305.94343,1,2,88,0,100,36.31,1.93,0.22
1475,92,100,306.164827,1,2,92,0.02,98,34.03,6.05,0.21
1476,80,100,306.395004,1,3,80,0.02,98,49.85,5.36,0.21
1477,90,100,306.60592,1,1,90,0.01,99,37.82,2.3,0.22
1478,92,100,306.833257,1,0,92,0.02,98,18.89,9.36,0.2
1479,92,100,307.057729,1,0,92,0,100,71.54,11.28,0.21
1480,-34,100,307.312623,1,0,-34,0.11,89,219.77,13.2,0.21
1481,92,100,307.528973,1,1,92,0.01,99,46.89,9.79,0.24
1482,32,100,307.766855,1,2,32,0.07,93,117.44,10.42,0.2
1483,88,100,307.986892,-1,4,88,0.02,98,62.6,7.55,0.22
1484,94,100,308.21189,1,3,94,0,100,37.26,8,0.21
1485,86,100,308.438924,1,2,86,0,100,31.27,2.54,0.21
1486,84,100,308.658368,1,2,84,0,100,44.55,1.91,0.21
1487,98,100,308.867428,1,2,98,0.01,99,30.58,5.06,0.2
1488,94,100,309.080595,1,0,94,0,100,29.82,7.88,0.19
1489,100,100,309.295567,1,0,100,0,100,9.85,14.3,0.2
1490,86,100,309.513061,1,0,86,0,100,56.72,8.59,0.2
1491,88,100,309.737105,1,3,88,0.03,97,40.88,10.25,0.2
1492,98,100,309.947466,1,2,98,0,100,44.32,1.51,0.21
1493,80,100,310.163051,1,1,80,0.01,99,38.5,2.8,0.2
1494,88,100,310.384916,1,0,88,0.03,97,26.57,3.93,0.2
1495,88,100,310.611242,1,0,88,0,100,51.09,13.6,0.21
1496,98,100,310.855408,1,1,98,0,100,28.38,3.22,0.21
1497,98,100,311.108008,1,0,98,0,100,30.39,10.15,0.23
1498,94,100,311.35616,1,3,94,0,100,39.71,11.41,0.24
1499,92,100,311.606083,1,3,92,0,100,45.06,10.52,0.23
1500,76,100,311.893883,1,1,76,0.01,99,44.39,7.86,0.23
1501,72,100,312.210194,1,0,72,0.01,99,80.54,4.03,0.27
1502,82,100,312.516096,1,3,82,0.01,99,44.8,7.22,0.3
1503,88,100,312.83975,1,2,88,0,100,44.58,10.32,0.29
1504,80,100,313.113023,1,2,80,0.03,97,81.77,4.77,0.3
1505,98,100,313.360489,1,0,98,0.01,99,8.83,3.99,0.26
1506,94,100,313.599435,1,3,94,0,100,47.08,5.29,0.23
1507,88,100,313.86636,1,4,88,0,100,44.49,1.92,0.22
1508,94,100,314.120389,1,3,94,0.01,99,30.55,10.89,0.25
1509,88,100,314.3463,1,0,88,0,100,37.28,2.13,0.24
1510,88,100,314.570992,1,3,88,0.01,99,63.09,6.97,0.21
1511,94,100,314.798432,1,0,94,0.02,98,29.85,5.43,0.21
1512,84,100,315.028998,1,0,84,0.02,98,46.97,6.94,0.21
1513,94,100,315.29805,1,2,94,0.01,99,38.11,9.74,0.21
1514,80,100,315.540983,1,1,80,0.01,99,70.98,7.68,0.25
1515,92,100,315.761137,1,2,92,0.01,99,32.98,6.38,0.22
1516,96,100,315.995409,1,1,96,0.02,98,14.24,3.99,0.2
1517,98,100,316.213741,1,3,98,0.01,99,13.84,4.49,0.22
1518,86,100,316.434874,1,1,86,0.01,99,27.76,3.94,0.2
1519,92,100,316.652239,1,2,92,0.01,99,46.12,14.3,0.21
1520,78,100,316.882934,1,2,78,0.02,98,60.17,4.56,0.2
1521,96,100,317.109201,1,3,96,0,100,30.19,4.52,0.22
1522,96,100,317.323611,1,0,96,0.01,99,44.11,9.03,0.21
1523,96,100,317.544217,1,0,96,0,100,16.65,2.01,0.2
1524,86,100,317.761306,1,0,86,0.01,99,41.54,5.01,0.21
1525,92,100,317.991301,1,3,92,0,100,42.86,6.58,0.2
1526,84,100,318.223562,1,2,84,0,100,40.19,5.46,0.21
1527,92,100,318.457162,1,0,92,0,100,63.37,10.84,0.22
1528,90,100,318.688244,1,1,90,0,100,35.94,5.99,0.22
1529,92,100,318.986419,1,0,92,0.02,98,35.32,8.81,0.22
1530,96,100,319.284933,1,0,96,0,100,34.66,10.84,0.28
1531,76,100,319.501134,1,1,76,0.02,98,56.15,7.9,0.28
1532,90,100,319.729409,1,1,90,0,100,49.5,7.84,0.2
1533,90,100,319.958623,1,2,90,0,100,28.71,6.88,0.21
1534,84,100,320.192836,1,3,84,0,100,63.58,7.55,0.21
1535,82,100,320.415746,1,0,82,0.01,99,54.98,5.11,0.21
1536,86,100,320.636513,1,3,86,0.03,97,50.56,7.77,0.21
1537,94,100,320.91282,1,3,94,0.02,98,47.44,10.04,0.21
1538,92,100,321.182242,1,3,92,0.02,98,41.13,10.49,0.26
1539,96,100,321.403918,1,2,96,0.01,99,31.13,4.61,0.25
1540,94,100,321.622647,1,3,94,0.01,99,28.32,5.3,0.21
1541,96,100,321.888838,1,2,96,0,100,51.09,7.9,0.2
1542,92,100,322.165383,-1,5,92,0.01,99,31.36,8,0.24
1543,90,100,322.396145,1,1,90,0.01,99,61.74,7.91,0.25
1544,86,100,322.639442,1,0,86,0.02,98,54.3,5.35,0.21
1545,96,100,322.865002,1,3,96,0.02,98,17.15,8.47,0.23
1546,94,100,323.103956,1,2,94,0.01,99,42.66,4.22,0.21
1547,82,100,323.32532,1,2,82,0,100,42.36,11.16,0.22
1548,82,100,323.543581,1,0,82,0.02,98,34.13,4.13,0.21
1549,98,100,323.759589,1,2,98,0,100,44.08,2.25,0.2
1550,96,100,323.973478,1,0,96,0,100,32.87,9.34,0.2
1551,92,100,324.204465,1,3,92,0.01,99,30.64,6.91,0.2
1552,84,100,324.419641,1,3,84,0.02,98,63.35,6.86,0.21
1553,88,100,324.635543,1,2,88,0,100,62.53,8.2,0.2
1554,92,100,324.854721,1,3,92,0.01,99,37.23,10.61,0.2
1555,92,100,325.068018,1,1,92,0.02,98,43.46,2.22,0.21
1556,90,100,325.295105,1,1,90,0.02,98,38.85,7.27,0.2
1557,96,100,325.511269,1,2,96,0,100,22.24,8.67,0.21
1558,92,100,325.732205,1,3,92,0,100,54.45,4.86,0.2
1559,82,100,325.944144,1,2,82,0.02,98,47.37,2.54,0.21
1560,90,100,326.17373,1,2,90,0.01,99,19.58,3.95,0.2
1561,86,100,326.398418,1,3,86,0,100,49.8,6.1,0.22
1562,94,100,326.623417,1,3,94,0.01,99,33.59,4.48,0.21
1563,80,100,326.847389,1,0,80,0.01,99,54.39,7.88,0.21
1564,76,100,327.071135,1,0,76,0.03,97,63.21,7,0.21
1565,80,100,327.293682,1,1,80,0,100,63.33,8.4,0.21
1566,92,100,327.513895,1,2,92,0,100,35.66,7.66,0.21
1567,100,100,327.736601,1,0,100,0,100,26.8,5.86,0.21
1568,-18,100,327.992707,1,3,-18,0.05,95,215.27,14.38,0.21
1569,94,100,328.214176,1,3,94,0.03,97,16.05,2.27,0.24
1570,90,100,328.431553,1,1,90,0.01,99,55.74,5.1,0.21
1571,100,100,328.648805,1,0,100,0,100,43.28,7,0.2
1572,92,100,328.883124,1,3,92,0.01,99,40.68,4.75,0.2
1573,90,100,329.115909,1,0,90,0,100,38.71,12.72,0.22
1574,90,100,329.362768,1,2,90,0.02,98,31.13,6.65,0.22
1575,86,100,329.583063,1,1,86,0,100,67.17,5.74,0.23
1576,92,100,329.814654,1,1,92,0.01,99,39.11,4.04,0.21
1577,76,100,330.047032,1,3,76,0,100,78.5,10.32,0.22
1578,82,100,330.299418,1,2,82,0.01,99,62.95,2.12,0.22
1579,86,100,330.535489,1,1,86,0,100,57.34,9.42,0.23
1580,90,100,330.788145,1,3,90,0.01,99,32.03,8.49,0.22
1581,94,100,331.027283,1,2,94,0.01,99,45.28,6.73,0.23
1582,92,100,331.290913,1,0,92,0,100,56.1,1.58,0.22
1583,92,100,331.513306,1,1,92,0.01,99,36.35,3.95,0.24
1584,80,100,331.735488,-1,4,80,0,100,37.1,2.52,0.21
