episode,r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,execution_time
1398,1344.87,100,309.528239,15,1,1344.87,0.01,99,42.4,2.41,0.25
1399,1252.8,100,309.762538,14,3,1252.8,0,100,52.4,3.47,0.21
1400,1337.57,100,309.993062,15,0,1337.57,0,100,75.73,2.62,0.22
1401,1136.6798,100,310.268317,14.75,4,1136.68,0.21,79,180.44,1.35,0.22
1402,546,100,310.524226,0,4,546,0.08,92,164.68,9.98,0.25
1403,690,100,310.790504,8,4,690,0.14,86,291.33,7.81,0.24
1404,1248.96,100,311.017106,15,0,1248.96,0.01,99,60.95,3.37,0.25
1405,1253,100,311.23507,12,0,1253,0.04,96,64.98,2.91,0.21
1406,1341,100,311.460147,14,0,1341,0.01,99,56.53,2.44,0.2
1407,1288.57,100,311.682989,14,0,1288.57,0.02,98,46.18,2.83,0.21
1408,1235.14,100,311.906652,15,2,1235.14,0.02,98,36.05,3.38,0.21
1409,665,100,312.179716,8,3,665,0.15,85,276.27,8,0.21
1410,1061.91,100,312.446391,14,3,1061.91,0.15,85,260.67,3.33,0.26
1411,368,100,312.684025,0,4,368,0.08,92,63.46,11.91,0.25
1412,1134,100,312.902598,15,2,1134,0.01,99,43.04,4.54,0.22
1413,488,100,313.142845,12,0,488,0.04,96,86.87,10.88,0.2
1414,920,100,313.37589,14,1,920,0.04,96,48.86,6.38,0.23
1415,1011.91003,100,313.643935,8.8,4,1011.91,0.06,94,148.43,5.17,0.22
1416,1049.1599,100,313.891079,14,1,1049.16,0.07,93,103.49,4.64,0.25
1417,1080.27,100,314.114008,14,3,1080.27,0.02,98,47.75,4.96,0.23
1418,440,100,314.361761,0,4,440,0.08,92,50.91,11.13,0.21
1419,1166.09,100,314.641438,14.5,4,1166.09,0.18,82,295.68,1.56,0.23
1420,1146,100,314.86114,14,3,1146,0.02,98,48.44,4.29,0.26
1421,1250,100,315.133625,14,4,1250,0.1,90,186.49,2,0.21
1422,1251.28,100,315.355293,12,1,1251.28,0.01,99,42.12,3.35,0.26
1423,1065.6699,100,315.586021,14,1,1065.67,0.01,99,70.02,5.23,0.21
1424,1302.4,100,315.813567,14,2,1302.4,0,100,30.92,2.98,0.22
1425,1219.98,100,316.061553,15,3,1219.98,0.01,99,67.7,3.67,0.21
1426,768,100,316.293207,12,0,768,0,100,76.53,8.32,0.23
1427,666,100,316.565451,-1,4,666,0.16,84,273.87,7.88,0.22
1428,1238.8601,100,316.804032,12,0,1238.86,0.02,98,85.94,3.34,0.26
1429,1041.5701,100,317.058241,8,4,1041.57,0.05,95,176.7,4.98,0.22
1430,1260,100,317.275726,8,3,1260,0.02,98,57.71,3.12,0.24
1431,1254.6,100,317.561881,14,4,1254.6,0.1,90,230.06,1.95,0.2
1432,1269.74,100,317.784461,12,0,1269.74,0,100,45.06,3.3,0.27
1433,993.72,100,318.021952,0,4,993.72,0,100,42.7,6.06,0.21
1434,826,100,318.257963,15,1,826,0.04,96,68.66,7.35,0.22
1435,970.73,100,318.489554,15,1,970.73,0.02,98,28.42,6.07,0.22
1436,844,100,318.724369,14,0,844,0.02,98,63.27,7.37,0.22
1437,1064.04,100,318.987755,15,1,1064.04,0.03,97,142.72,5,0.22
1438,1061.8901,100,319.229866,15,2,1061.89,0.02,98,34.91,5.14,0.25
1439,1257.14,100,319.445966,14,0,1257.14,0,100,28.98,3.43,0.23
1440,1248,100,319.677235,14,3,1248,0,100,78.35,3.52,0.2
1441,1083,100,319.896692,12,2,1083,0.01,99,28.21,5.05,0.22
1442,1333.4299,100,320.118238,15,3,1333.43,0.02,98,59.2,2.37,0.2
1443,1260,100,320.342948,14,2,1260,0,100,61.32,3.4,0.2
1444,1166.4102,100,320.617426,12.5,4,1166.41,0.11,89,159.97,2.77,0.21
1445,1173,100,320.8449,8,3,1173,0.01,99,71.27,4.14,0.25
1446,958.49,100,321.081205,8,3,958.49,0.02,98,123.89,6.2,0.21
1447,1334,100,321.307073,15,1,1334,0.01,99,47,2.52,0.22
1448,1204.6499,100,321.590422,14.75,4,1204.65,0.16,84,220.37,1.47,0.2
1449,1090.14,100,321.81798,15,0,1090.14,0,100,46.84,5.1,0.26
1450,1147,100,322.047073,14,0,1147,0.01,99,61.08,4.4,0.21
1451,1167.89,100,322.325021,15,4,1167.89,0.2,80,143.13,1.15,0.21
1452,846,100,322.590891,8,4,846,0.1,90,177.96,6.49,0.26
1453,1067.81,100,322.816641,14,1,1067.81,0.02,98,100.73,5.08,0.25
1454,874,100,323.048983,0,2,874,0,100,62.25,7.26,0.21
1455,1296,100,323.273083,14,2,1296,0.02,98,38.24,2.76,0.22
1456,1194.6699,100,323.495621,14,1,1194.67,0,100,51.5,4.05,0.21
1457,1394.8099,100,323.719728,15,0,1394.81,0.01,99,37.46,1.9,0.21
1458,1071.97,100,323.950542,0,3,1071.97,0.01,99,76.21,5.16,0.21
1459,1246,100,324.170093,14,3,1246,0.02,98,67.37,3.27,0.22
1460,1408.33,100,324.398318,15,3,1408.33,0,100,83.89,1.92,0.2
1461,1267,100,324.633665,12,3,1267,0.02,98,74.45,3.05,0.21
1462,1011.67993,100,324.87355,14,3,1011.68,0.04,96,50.42,5.42,0.22
1463,1242.14,100,325.095611,8,0,1242.14,0,100,83.38,3.58,0.23
1464,572.24994,100,325.330781,1.14,4,572.25,0.05,95,45.91,9.92,0.21
1465,1287.2,100,325.577492,14,1,1287.2,0.01,99,49.41,2.99,0.22
1466,1198,100,325.809886,12,0,1198,0.02,98,59.42,3.76,0.23
1467,1152,100,326.036821,12,3,1152,0,100,63.53,4.48,0.21
1468,1228.3,100,326.270621,12,2,1228.3,0,100,49.78,3.72,0.21
1469,1132.05,100,326.500894,0,4,1132.05,0.01,99,39.73,4.56,0.22
1470,1247.99,100,326.730404,15,2,1247.99,0.01,99,32.5,3.38,0.21
1471,1211.26,100,326.956315,15,0,1211.26,0.01,99,52.26,3.75,0.21
1472,1248.78,100,327.18544,0,4,1248.78,0,100,20.19,3.51,0.21
1473,1316.8,100,327.419706,14,0,1316.8,0,100,53.54,2.83,0.21
1474,1088.3501,100,327.648226,8,1,1088.35,0.01,99,67.39,5,0.22
1475,530,100,327.933134,12,0,530,0.02,98,72.16,10.57,0.21
1476,1094.0099,100,328.163314,4.6,4,1094.01,0.01,99,34.96,4.94,0.27
1477,1269.42,100,328.393584,15,3,1269.42,0.01,99,39.68,3.17,0.22
1478,1227.7997,100,328.668551,-1,4,1227.8,0.15,85,244.21,1.38,0.21
1479,675.75,100,328.906613,8,1,675.75,0.04,96,83.26,8.92,0.26
1480,1036.04,100,329.152622,15,3,1036.04,0.01,99,110.19,5.52,0.22
1481,1409.47,100,329.382459,15,3,1409.47,0.02,98,48.3,1.6,0.23
1482,1225.7,100,329.633433,15,2,1225.7,0.02,98,73.6,3.47,0.21
1483,901.40015,100,329.910605,10.33,4,901.4,0.12,88,108.28,5.62,0.24
1484,719,100,330.150137,0,2,719,0.05,95,106.28,8.38,0.26
1485,1001.58,100,330.416673,12,4,1001.58,0.16,84,205.21,3.89,0.22
1486,1077.28,100,330.673282,15,3,1077.28,0,100,39.17,5.23,0.25
1487,1381.33,100,330.899145,15,0,1381.33,0,100,74.3,2.19,0.24
1488,1316.45,100,331.122293,12,2,1316.45,0.01,99,80.31,2.69,0.21
1489,1103,100,331.342105,14,1,1103,0.03,97,58.25,4.6,0.21
1490,1167.0903,100,331.601141,15,0,1167.09,0.04,96,197.24,3.8,0.21
1491,1108,100,331.816665,14,1,1108,0.02,98,49.06,4.67,0.24
1492,1212,100,332.088348,15,4,1212,0.18,82,98.64,1,0.2
1493,1092.08,100,332.313861,15,2,1092.08,0.01,99,91.56,4.96,0.26
1494,1118.1699,100,332.592386,12.75,4,1118.17,0.13,87,171.49,3,0.21
1495,1368.72,100,332.829943,14,0,1368.72,0,100,36.61,2.31,0.26
1496,1183.98,100,333.06622,12,0,1183.98,0.04,96,68.65,3.63,0.22
1497,1042,100,333.291232,14,1,1042,0.02,98,58.15,5.35,0.22
1498,893,100,333.543905,8,4,893,0.13,87,117.15,5.59,0.21
1499,1399,100,333.775772,14,3,1399,0.01,99,37.88,1.86,0.24
1500,1400.83,100,334.013234,15,0,1400.83,0,100,23.48,1.99,0.22
1501,1346,100,334.250268,15,2,1346,0,100,61.8,2.54,0.22
1502,994.08,100,334.53187,8,4,994.08,0.08,92,150.37,5.11,0.22
1503,1288,100,334.769647,14,2,1288,0.02,98,70.78,2.84,0.27
1504,1305.86,100,335.004002,15,3,1305.86,0.01,99,40.36,2.8,0.22
1505,932.41,100,335.234411,12,1,932.41,0.01,99,40.77,6.57,0.22
1506,1061.9398,100,335.487108,15,0,1061.94,0.01,99,70.16,5.26,0.21
1507,1125.79,100,335.724361,15,1,1125.79,0.01,99,44.14,4.62,0.24
1508,1093.5901,100,335.979747,8.67,4,1093.59,0.05,95,174.65,4.44,0.22
1509,1448.5701,100,336.246762,15,3,1448.57,0,100,41.45,1.51,0.24
1510,1384.5,100,336.492472,15,3,1384.5,0.01,99,62.8,2.01,0.25
1511,1174,100,336.723619,12,1,1174,0.02,98,68.49,4,0.23
1512,1249.1301,100,337.016735,14.33,4,1249.13,0.11,89,126.53,1.84,0.22
1513,876,100,337.265853,12,3,876,0,100,38.84,7.24,0.27
1514,1355,100,337.493448,15,2,1355,0.02,98,34.83,2.15,0.23
1515,1153.7501,100,337.761467,13.67,4,1153.75,0.13,87,281.56,2.59,0.21
1516,1250.6699,100,337.995341,14,0,1250.67,0,100,46.74,3.49,0.25
1517,1245.7698,100,338.283545,-1,4,1245.77,0.13,87,194.64,1.53,0.22
1518,310,100,338.530722,8,0,310,0.1,90,136.82,12.44,0.27
1519,1169,100,338.767678,15,1,1169,0.01,99,73.23,4.18,0.23
1520,1045.34,100,339.002605,15,2,1045.34,0,100,38.83,5.55,0.22
1521,1282,100,339.237096,12,0,1282,0.02,98,50.85,2.9,0.22
1522,1200.38,100,339.502903,15,1,1200.38,0.04,96,153.05,3.45,0.22
1523,1346.01,100,339.753934,15,3,1346.01,0,100,45.58,2.54,0.25
1524,1430.72,100,339.989911,15,3,1430.72,0,100,32.74,1.69,0.24
1525,437,100,340.248365,0,4,437,0.03,97,82.95,11.46,0.22
1526,788.86,100,340.490452,0,4,788.86,0.01,99,79.35,8.02,0.24
1527,936,100,340.733,12,0,936,0,100,66.11,6.64,0.23
1528,973,100,340.994234,14,1,973,0.03,97,77.34,5.94,0.23
1529,1401.1699,100,341.232062,14,0,1401.17,0,100,44.23,1.99,0.25
1530,1340.98,100,341.468915,15,2,1340.98,0,100,63.78,2.59,0.22
1531,1320.8301,100,341.696022,15,3,1320.83,0,100,45,2.79,0.22
1532,1325.4,100,341.927068,12,0,1325.4,0,100,44.76,2.75,0.21
1533,1209.06,100,342.165884,14,0,1209.06,0.02,98,80.63,3.64,0.21
1534,1210.47,100,342.406386,14,0,1210.47,0,100,67.61,3.9,0.22
1535,1114.67,100,342.642885,8,3,1114.67,0,100,61.83,4.85,0.22
1536,1387.77,100,342.872051,15,0,1387.77,0.02,98,36.25,1.82,0.22
1537,1287.7799,100,343.110842,14,3,1287.78,0.02,98,61.84,2.84,0.21
1538,1315,100,343.335727,15,0,1315,0.01,99,35.88,2.71,0.22
1539,1158,100,343.56496,14,2,1158,0,100,38.08,4.42,0.21
1540,1242,100,343.795052,14,3,1242,0,100,60.49,3.58,0.21
1541,1087.95,100,344.02582,15,1,1087.95,0.01,99,37.85,5,0.22
1542,1280.5599,100,344.327086,-1,5,1280.56,0.11,89,123.73,1.49,0.21
1543,817,100,344.607614,-1,4,817,0.09,91,163.04,6.92,0.29
1544,1297.75,100,344.827998,15,3,1297.75,0.04,96,70.4,2.44,0.26
1545,1148,100,345.071511,15,2,1148,0.01,99,61.89,4.39,0.21
1546,1187.9797,100,345.364719,14.5,4,1187.98,0.17,83,226.96,1.48,0.23
1547,1211.4698,100,345.647532,14.2,4,1211.47,0.15,85,213.2,1.57,0.28
1548,1370.29,100,345.876869,15,0,1370.29,0.01,99,72.99,2.15,0.27
1549,1236.7399,100,346.220739,-1,4,1236.74,0.12,88,89.59,1.81,0.22
1550,759,100,346.525037,-1,4,759,0.13,87,257,7.13,0.33
1551,522.78,100,346.846021,0,4,522.78,0.09,91,142.12,10.16,0.29
1552,1241.1299,100,347.136543,12,3,1241.13,0,100,88.96,3.59,0.3
1553,1070,100,347.380696,8,2,1070,0,100,64.27,5.3,0.27
1554,1376.33,100,347.63458,14,0,1376.33,0,100,69.97,2.24,0.23
1555,1166.29,100,347.868509,8,2,1166.29,0,100,62.88,4.34,0.24
1556,1375.97,100,348.110377,14,2,1375.97,0,100,35.09,2.24,0.21
1557,1147.4299,100,348.394529,12,4,1147.43,0.09,91,205.92,3.29,0.23
1558,992,100,348.707279,12,4,992,0.16,84,165.09,4,0.27
1559,752,100,348.956279,12,1,752,0.04,96,46.47,8.12,0.3
1560,1395.17,100,349.229707,15,0,1395.17,0.01,99,50.2,1.9,0.23
1561,1396,100,349.480069,14,0,1396,0.02,98,47.98,1.73,0.26
1562,1169.01,100,349.755615,12,1,1169.01,0.11,89,197.46,2.74,0.23
1563,1237.46,100,349.986889,15,3,1237.46,0.02,98,54.15,3.35,0.26
1564,1351.52,100,350.240675,15,1,1351.52,0.04,96,53.38,1.88,0.22
1565,226,100,350.496125,0,4,226,0.06,94,31.57,13.53,0.24
1566,1173,100,350.732618,14,3,1173,0.03,97,45.88,3.88,0.24
1567,1350,100,350.960061,14,3,1350,0,100,48.06,2.5,0.22
1568,698,100,351.196515,12,2,698,0.02,98,60.73,8.86,0.21
1569,990,100,351.439235,14,0,990,0.1,90,136.62,4.89,0.22
1570,1299.33,100,351.664144,8,0,1299.33,0,100,80.14,3.01,0.23
1571,1374,100,351.904094,14,1,1374,0,100,53.02,2.26,0.21
1572,1355.5701,100,352.137445,14,1,1355.57,0,100,41.49,2.44,0.22
1573,331,100,352.395359,0,4,331,0.05,95,52.81,12.46,0.22
1574,1170.8998,100,352.691512,13,4,1170.9,0.12,88,184.97,2.56,0.24
1575,814.36,100,352.937105,15,2,814.36,0.02,98,44.93,7.67,0.28
1576,1406.1699,100,353.169921,15,2,1406.17,0.01,99,38.97,1.79,0.23
1577,1334,100,353.420447,15,3,1334,0,100,57.56,2.66,0.22
1578,1215.5498,100,353.750899,-1,4,1215.55,0.13,87,175.37,1.88,0.23
1579,747,100,354.037659,8,4,747,0.13,87,172.73,7.26,0.31
1580,1097,100,354.311491,14,3,1097,0.03,97,58.88,4.66,0.26
1581,1071,100,354.671229,12,2,1071,0.05,95,80.19,4.67,0.25
1582,959.60004,100,354.953048,12,3,959.6,0.04,96,92.83,5.96,0.33
1583,814.95,100,355.351972,8.8,4,814.95,0.1,90,202.08,6.83,0.26
1584,1194.9401,100,355.732069,14,1,1194.94,0.11,89,185.97,2.45,0.36
1585,1062.67,100,355.976533,12,0,1062.67,0,100,63.34,5.37,0.35
1586,671,100,356.217911,0,2,671,0.05,95,98.95,8.88,0.22
1587,1152.6,100,356.462173,15,0,1152.6,0,100,64.21,4.47,0.22
1588,1294.1599,100,356.717381,14,2,1294.16,0.01,99,94.18,2.92,0.22
1589,638,100,357.000203,-1,4,638,0.18,82,202.6,8,0.23
1590,735,100,357.25266,8,2,735,0.05,95,108.73,8.21,0.26
1591,837,100,357.540214,8,4,837,0.09,91,162.63,6.7,0.23
1592,1147.8999,100,357.801105,15,2,1147.9,0,100,30.36,4.52,0.27
1593,712,100,358.049335,-1,4,712,0.04,96,122.53,8.54,0.24
1594,1278,100,358.2839,14,3,1278,0,100,75.62,3.22,0.23
1595,213,100,358.585047,0,4,213,0.15,85,161.66,13.32,0.22
1596,1206.97,100,358.837976,14,1,1206.97,0.01,99,64.36,3.8,0.29
1597,1262.21,100,359.101517,12,2,1262.21,0.02,98,98.44,3.1,0.23
1598,1233.34,100,359.352553,14,2,1233.34,0.03,97,132.58,3.25,0.25
1599,1226.3396,100,359.662136,13.83,4,1226.34,0.14,86,253.29,1.58,0.24
1600,1341.8301,100,359.901747,15,1,1341.83,0.01,99,45.81,2.44,0.29
1601,1082.19,100,360.134359,15,0,1082.19,0.01,99,16.64,5.06,0.22
1602,717,100,360.408533,8,4,717,0.13,87,202.22,7.61,0.22
1603,887,100,360.681152,8,4,887,0.09,91,211.55,6.15,0.26
1604,1196,100,360.961637,15,4,1196,0.19,81,262.85,1,0.26
1605,1287.7699,100,361.22946,15,3,1287.77,0,100,77.06,3.12,0.27
1606,1268.14,100,361.465142,8,2,1268.14,0.01,99,59.96,3.18,0.25
1607,1227,100,361.724214,15,1,1227,0.01,99,49.17,3.6,0.22
1608,1289.5801,100,362.024649,14,3,1289.58,0.02,98,70.27,2.82,0.24
1609,1189.14,100,362.282513,12,0,1189.14,0,100,81.82,4.11,0.28
1610,1365.14,100,362.523429,15,2,1365.14,0.01,99,20.92,2.2,0.24
1611,1265.9,100,362.785482,12,0,1265.9,0.02,98,66.13,3.06,0.23
1612,1264.28,100,363.044563,14,3,1264.28,0,100,48.05,3.36,0.24
1613,1136.0198,100,363.317994,13.5,4,1136.02,0.14,86,156.53,2.63,0.24
1614,1335.94,100,363.570495,14,2,1335.94,0.01,99,49.28,2.5,0.26
1615,977.36,100,363.818018,0,1,977.36,0.01,99,54.95,6.12,0.24
1616,901,100,364.064,14,1,901,0.03,97,58.24,6.68,0.23
1617,1296.42,100,364.375354,15,0,1296.42,0.03,97,71.88,2.6,0.23
1618,1109.6704,100,364.670607,12.67,4,1109.67,0.11,89,234,3.41,0.29
1619,878,100,364.911953,14,2,878,0.04,96,51.01,6.81,0.28
1620,1056.1,100,365.156338,2,4,1056.1,0,100,47.71,5.44,0.23
1621,1373,100,365.388162,15,1,1373,0.01,99,45.52,2.12,0.23
1622,1057.1201,100,365.650256,8,4,1057.12,0.07,93,140.43,4.56,0.22
1623,830.75,100,365.930444,8,4,830.75,0.1,90,114.09,6.66,0.25
1624,1376.31,100,366.173922,14,2,1376.31,0,100,43.53,2.24,0.26
1625,1323.03,100,366.418695,15,2,1323.03,0.02,98,50.83,2.48,0.23
1626,1363.03,100,366.65758,15,1,1363.03,0,100,56.26,2.37,0.23
1627,1135,100,366.908252,14,0,1135,0.01,99,40.32,4.53,0.22
1628,1039,100,367.22802,14,3,1039,0.01,99,86.99,5.49,0.23
1629,1318,100,367.52867,14,1,1318,0,100,40.8,2.82,0.3
1630,1263.6101,100,367.814369,15,1,1263.61,0.01,99,44.6,3.23,0.28
1631,937.53033,100,368.109959,11.5,4,937.53,0.11,89,154.33,5.34,0.27
1632,382,100,368.450917,0,4,382,0.02,98,87.11,12.08,0.28
1633,1311,100,368.688577,15,2,1311,0.01,99,43.1,2.75,0.32
1634,1357,100,368.927738,14,2,1357,0.01,99,57.98,2.28,0.22
1635,1389,100,369.155011,14,1,1389,0.01,99,50.86,1.96,0.22
1636,1269.24,100,369.400234,12,3,1269.24,0.03,97,59.54,2.88,0.21
1637,1205.0801,100,369.635749,15,1,1205.08,0,100,36.41,3.95,0.23
1638,1095.6101,100,369.877766,8,0,1095.61,0,100,54.18,5.04,0.22
1639,1280.27,100,370.11847,12,3,1280.27,0,100,39.29,3.2,0.22
1640,436,100,370.380965,12,3,436,0.08,92,218.04,11.17,0.22
1641,1116.17,100,370.692991,15,2,1116.17,0.02,98,116.54,4.59,0.25
1642,1339.9501,100,371.028292,15,1,1339.95,0.06,94,112.63,1.68,0.3
1643,885.3,100,371.371449,9,4,885.3,0.12,88,167.04,5.8,0.32
1644,1319.28,100,371.656333,15,3,1319.28,0.03,97,33.73,2.37,0.33
1645,1318.5599,100,371.907825,9.83,4,1318.56,0,100,37.21,2.81,0.27
1646,946.30005,100,372.184878,9.2,4,946.3,0.14,86,119.14,4.83,0.23
1647,1348,100,372.460379,15,1,1348,0,100,48.24,2.52,0.26
1648,1245,100,372.711753,12,2,1245,0.01,99,65.31,3.41,0.26
1649,1091.1101,100,372.942499,12,0,1091.11,0.03,97,71.19,4.72,0.24
1650,1366.56,100,373.235018,15,1,1366.56,0.03,97,39.25,1.88,0.22
1651,1335.0599,100,373.471421,14,0,1335.06,0.02,98,29.3,2.36,0.28
1652,1138,100,373.71682,15,1,1138,0.02,98,58.06,4.37,0.22
1653,1107.86,100,373.978047,2,4,1107.86,0,100,22.95,4.92,0.23
1654,1252,100,374.214837,12,0,1252,0.02,98,36.07,3.2,0.24
1655,1336.3301,100,374.469285,14,3,1336.33,0.01,99,87.91,2.49,0.22
1656,1318.9401,100,374.71437,9.83,4,1318.94,0.01,99,80.48,2.67,0.24
1657,793.07007,100,374.955558,0,4,793.07,0.02,98,69.91,7.89,0.23
1658,1094.69,100,375.216302,15,0,1094.69,0,100,50.78,5.05,0.23
1659,1289.82,100,375.442978,15,0,1289.82,0.03,97,62.34,2.67,0.24
1660,1328.5,100,375.674798,15,2,1328.5,0.02,98,35.13,2.42,0.21
1661,1318,100,375.895078,14,0,1318,0,100,44.76,2.82,0.22
1662,1138.8501,100,376.160257,15,0,1138.85,0,100,50.41,4.61,0.21
1663,1314,100,376.390273,12,3,1314,0.01,99,53.15,2.72,0.25
1664,1030,100,376.627987,8,1,1030,0,100,51.83,5.7,0.21
1665,1400.14,100,376.853721,15,3,1400.14,0,100,48.11,2,0.22
1666,1386.5,100,377.089853,0,1,1386.5,0,100,48.79,2.13,0.21
1667,1314,100,377.316357,14,0,1314,0.02,98,61.25,2.57,0.22
1668,1410.53,100,377.549593,14,3,1410.53,0,100,72.46,1.89,0.21
1669,1381.81,100,377.789774,14,2,1381.81,0.02,98,32.75,1.88,0.22
1670,1043.8098,100,378.072194,13,4,1043.81,0.18,82,140.98,3.05,0.22
1671,1405,100,378.311368,15,0,1405,0,100,45.77,1.95,0.27
1672,1075.3301,100,378.538859,8,2,1075.33,0.02,98,64.37,5.01,0.22
1673,972.17,100,378.818547,15,3,972.17,0.06,94,150.13,5.59,0.21
1674,1376.7999,100,379.056251,15,2,1376.8,0,100,58.6,2.23,0.26
1675,1358.24,100,379.309493,15,3,1358.24,0.01,99,81.15,2.27,0.22
1676,1213,100,379.549056,14,0,1213,0.01,99,52.68,3.74,0.24
1677,1086.1101,100,379.786498,12,0,1086.11,0.03,97,48.38,4.77,0.22
1678,1249.38,100,380.043925,12,3,1249.38,0.02,98,98.07,3.23,0.22
1679,1293.98,100,380.307306,15,1,1293.98,0.01,99,46,2.92,0.23
1680,1346.6699,100,380.551051,14,1,1346.67,0.01,99,67.23,2.39,0.24
1681,1120.3099,100,380.84603,12.33,4,1120.31,0.1,90,124.5,3.44,0.22
1682,1233.3201,100,381.131512,14,4,1233.32,0.12,88,218.43,1.85,0.28
1683,1363.44,100,381.379083,15,3,1363.44,0.01,99,31.83,2.22,0.27
1684,1245,100,381.619863,14,2,1245,0.01,99,35.32,3.41,0.23
1685,1126,100,381.85294,14,2,1126,0.02,98,65.98,4.49,0.22
1686,1302,100,382.093488,14,0,1302,0,100,48.04,2.98,0.22
1687,669,100,382.392359,8,4,669,0.15,85,192.7,7.95,0.22
1688,1049.2,100,382.657574,15,3,1049.2,0.01,99,51.92,5.39,0.28
1689,1169.81,100,382.894054,14,1,1169.81,0,100,55.1,4.3,0.25
1690,1265.22,100,383.157598,15,1,1265.22,0.04,96,93.15,2.78,0.22
1691,1241.28,100,383.400245,14,0,1241.28,0.01,99,39.98,3.45,0.25
1692,1019.3901,100,383.64975,1.33,4,1019.39,0,100,63.97,5.81,0.22
1693,1272.2299,100,383.934648,13.6,4,1272.23,0.12,88,179.49,1.41,0.23
1694,1268,100,384.16489,15,1,1268,0,100,48.23,3.32,0.27
1695,1257,100,384.43428,14,1,1257,0.01,99,36.68,3.29,0.21
1696,1159.81,100,384.670817,12,3,1159.81,0.02,98,48.55,4.14,0.25
1697,1243.1001,100,384.912208,12,0,1243.1,0.02,98,73.33,3.29,0.22
1698,1027.87,100,385.193901,15,1,1027.87,0.01,99,130.32,5.61,0.22
1699,1269.8501,100,385.472992,14,1,1269.85,0.03,97,129.27,2.88,0.27
1700,1340.0299,100,385.726055,15,0,1340.03,0.01,99,105.57,2.45,0.26
1701,830,100,385.992593,8,4,830,0.1,90,149.26,6.67,0.24
1702,1043.3099,100,386.282165,12,4,1043.31,0.13,87,312.89,3.86,0.25
1703,1325.71,100,386.526916,12,2,1325.71,0.02,98,55.02,2.45,0.27
1704,1150.99,100,386.775479,15,1,1150.99,0.01,99,58.47,4.36,0.23
1705,1179.4899,100,387.074642,12,0,1179.49,0.12,88,159.52,2.46,0.23
1706,1024.72,100,387.446573,12,4,1024.72,0.18,82,96.14,3.28,0.28
1707,1024.4299,100,387.810548,11,4,1024.43,0.05,95,106.79,5.16,0.35
1708,1157.14,100,388.039324,8,2,1157.14,0.02,98,73.89,4.17,0.34
1709,1171.57,100,388.32774,15,1,1171.57,0.15,85,249.55,2.04,0.21
1710,999.13995,100,388.589363,12,2,999.14,0.06,94,52.19,5.31,0.27
1711,1117.0198,100,388.84656,14,1,1117.02,0.05,95,117.34,4.19,0.24
1712,1272.47,100,389.087244,14,2,1272.47,0,100,39.71,3.28,0.24
1713,1276.6,100,389.316911,12,3,1276.6,0.01,99,73.6,3.09,0.22
1714,1274.1401,100,389.559429,15,0,1274.14,0.04,96,86.55,2.69,0.21
1715,1334.5,100,389.79967,14,1,1334.5,0.01,99,76.18,2.51,0.23
1716,1254.13,100,390.029016,15,1,1254.13,0.01,99,44.14,3.32,0.22
1717,1126,100,390.258312,14,2,1126,0.02,98,43.19,4.49,0.21
1718,85,100,390.537685,0,4,85,0.19,81,228.87,14.72,0.21
1719,1270.85,100,390.79568,9.4,4,1270.85,0.03,97,77.97,2.87,0.26
1720,1288.77,100,391.022058,15,3,1288.77,0,100,47.76,3.11,0.24
1721,1318.28,100,391.25737,15,2,1318.28,0.01,99,48.47,2.67,0.21
1722,1375.4299,100,391.499863,14,2,1375.43,0.01,99,61.36,2.1,0.22
1723,1429,100,391.729722,15,3,1429,0,100,32.56,1.71,0.23
1724,778.8099,100,391.994251,9.33,4,778.81,0.18,82,267.05,6.28,0.21
1725,1028.69,100,392.266561,-1,4,1028.69,0.17,83,215.75,3.4,0.25
1726,1164.53,100,392.529036,8,3,1164.53,0.02,98,101.69,4.1,0.26
1727,1295.6699,100,392.758985,14,1,1295.67,0.01,99,25.87,2.9,0.25
1728,564,100,392.994647,0,4,564,0.04,96,111.67,10.08,0.21
1729,1216,100,393.227422,14,1,1216,0,100,55.23,3.84,0.22
1730,1380,100,393.451305,15,3,1380,0.03,97,48.97,1.74,0.22
1731,1155.4299,100,393.682105,15,2,1155.43,0.01,99,60.45,4.32,0.21
1732,1256.9,100,393.933331,10,4,1256.9,0,100,95.34,3.43,0.21
1733,1259,100,394.161828,14,0,1259,0.01,99,47.05,3.27,0.24
1734,1159.36,100,394.396463,15,3,1159.36,0.02,98,20.77,4.15,0.21
1735,1392.5901,100,394.629733,14,2,1392.59,0.01,99,49.25,1.92,0.22
1736,1055.28,100,394.856423,14,0,1055.28,0.03,97,76.3,5.09,0.22
1737,1166.8202,100,395.136242,14.14,4,1166.82,0.17,83,131.18,1.74,0.21
1738,857,100,395.398038,8,4,857,0.13,87,153.11,6,0.26
1739,1357.8301,100,395.627412,15,2,1357.83,0.02,98,35.44,2.12,0.25
1740,1171.6,100,395.873772,15,3,1171.6,0.06,94,92.18,3.47,0.21
1741,1023,100,396.104044,14,2,1023,0.01,99,68.47,5.66,0.23
1742,1126.5898,100,396.354162,15,2,1126.59,0,100,67.48,4.73,0.22
1743,1387.67,100,396.584717,-1,5,1387.67,0.01,99,65.97,1.97,0.23
1744,880.7203,100,396.876424,9.75,4,880.72,0.13,87,172.89,5.73,0.21
